GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
251,6,23,40,2000,128.0802,0.002780837,0.000302863,4,0.001142621,0.000702093,0.003551762,25.2451,50.9612,6.1395,20,0.00106,8,5.51E-05,0.0003304
256,6,20,16,625,189.1506,0.014199348,0.000218758,3,0.000159096,0.000218758,0.003758651,21.1915,48.254,5.6561,18,0.0012728,4,0.000119322,9.94E-05
264,6,16,28,750,211.0536,0.016280083,0.000680606,7,5.44E-05,0.000231406,0.004954808,33.1129,41.7143,4.706,21,0.00088479,8,0.000108897,0.00032669
305,6,20,28,1600,195.1986,0.00601194,0.000336332,5,6.31E-05,0.000294291,0.003930884,30.9462,41.5829,7.6631,13,0.0014084,5,0,2.10E-05
314,6,17,14,300,207.576,0.010294786,0.000724185,5,0.000127797,0.002499148,0.00576508,20.5235,37.9901,4.9458,34,0.002059,7,0,0
329,6,24,24,1000,146.6856,0.00495663,0.000333619,4,0,0.000691069,0.004313221,28.8864,48.9061,5.3066,30,0.0015847,7,0,0
339,6,16,20,500,157.9002,0.008130081,0.000207871,4,2.31E-05,0.000207871,0.00297949,18.5,52.9302,7.1318,13,0.0007622,7,0,0
351,6,22,24,1000,189.375,0.010655402,0.000819646,6,0.000204912,0.000559566,0.006107941,30.031,34.7148,3.9626,46,0.0011191,9,0.00038618,0.00043347
361,6,21,10,350,178.368,0.005271462,0.000878577,4,0.000448254,0.000914437,0.00372947,17.1594,42.5962,7.4519,20,0.00091444,5,0,0
371,6,25,10,400,262.611,0.015699405,0.000409226,7,0.000167411,0.000427827,0.004501488,25.9917,33.8017,7.4215,22,0.0024182,6,0.000130208,0
381,6,23,20,1800,176.5188,0.007170979,0.000383475,10,0.000242867,0.00030678,0.004141528,24.644,44.8519,5.9877,23,0.002352,7,0,0
383,6,16,42,2200,209.8398,0.013061048,0.000769712,2,0.000108241,0.000396883,0.004389763,27.8791,48.3616,6.474,21,0.0018281,8,0.000252562,9.62E-05
388,6,18,10,430,166.902,0.008271028,0.000443925,4,0.000186916,0.000490654,0.003130841,31.4286,52.6866,7.3209,15,0.0018458,5,0,2.34E-05
393,6,22,10,1000,91.866,0.003012876,0.000435321,6,0.000126014,0.00013747,0.004685424,36.3039,49.7311,3.088,29,0.0014091,7,0,8.02E-05
400,6,21,24,750,130.5,0.004479419,0.000514528,6,7.57E-05,0.000559927,0.004297821,31.7314,48.5211,4.7923,24,0.0026029,8,0.000196731,0.00016646
411,6,23,28,1000,113.601,0.002717159,0.000449294,4,0,0.001476252,0.003637142,22.7456,60.0471,5.2588,22,0.00087719,4,0,0.00032092
418,6,16,4,300,157.9686,0.006376781,0.00055108,8,0.000216496,0.001148083,0.005504238,29.2745,41.8308,4.1681,41,0.0011874,11,0.000354266,0.0011284
454,6,24,24,400,207.8286,0.020629485,0.000428082,6,0,0.000122309,0.003913894,51.6859,49.5417,4.7448,12,0.0012435,6,0,0
455,6,17,4,720,203.2488,0.009916833,0.000387297,6,0.000285377,0.001926291,0.003658934,20.5587,48.1894,7.7493,20,0.0012944,8,6.12E-05,4.08E-05
466,6,22,16,500,297.0672,0.031281946,0.000645318,7,0.000421693,0.000862554,0.004414997,25.6638,44.3647,5.8408,50,0.00060059,9,0,0
473,6,17,10,500,109.6176,0.00381191,0.000546463,4,0,0.000213254,0.003798582,26.9155,46.0211,4.5825,24,0.0011063,7,1.33E-05,0.00041318
476,6,19,56,1500,151.9794,0.009491758,0.000563187,4,0,2.75E-05,0.005315934,32.4456,43.3075,3.6227,39,0.0010302,7,0,0.00052198
480,6,19,12,800,133.884,0.005592032,0.000347763,7,6.96E-05,5.56E-05,0.005675495,37.828,40.7059,3.3922,21,0.0011685,4,0,0
497,6,27,12,416,149.094,0.003334844,0.000582788,3,4.86E-05,0.001036068,0.004565175,26.3772,45.1915,5.2057,23,0.0012789,6,0,0
508,6,25,4,800,87.2346,0.004684838,0.000425894,1,2.66E-05,0.00015971,0.003087734,53.7391,79.5862,3.6983,14,0.00087841,4,0,7.99E-05
509,6,20,24,500,135.414,0.002131358,0.00051732,8,4.14E-05,0.000362124,0.005007656,27.4865,50.6942,4.6302,26,0.0015623,8,0.000103464,0.00016554
513,6,24,42,1200,186.7284,0.007943017,0.000364498,8,9.11E-05,0.000592309,0.00387279,23.2756,47.4196,7.0902,23,0.00063787,7,0,0
523,6,17,56,1825,165.321,0.002385513,0.000310383,7,8.87E-06,0.001223795,0.004460644,16.2072,40.1272,6.3161,29,0.0016761,7,0.000443404,0.0001951
531,6,18,14,500,135.3252,0.00357184,0.000302454,2,0,0.000316857,0.002966932,34.5561,47.7864,7.3447,18,0.0011954,10,0.000100818,0.00040327
540,6,24,18,750,157.167,0.004756011,0.000265205,3,0.000123762,0.000636492,0.00519802,20.3003,38.2177,4.5544,16,0.0017857,6,0,3.54E-05
608,6,18,42,1700,70.7214,0.002396166,0.000386478,4,0,6.44E-05,0.004277028,60.3142,63.0723,2.7108,25,0.0011594,9,7.73E-05,0.00025765
609,6,16,14,1000,165.0564,0.004706808,0.000684892,7,1.46E-05,0.000422593,0.005085684,27.7471,39.7249,5.0401,28,0.0013844,7,0,0.00018944
611,6,21,42,1260,143.7696,0.003326713,0.000993049,6,0.000215161,0.000943396,0.004170804,21.8167,45.7778,5.8532,17,0.00066203,9,0,0
631,6,21,16,600,187.4826,0.01167052,0.000664076,7,0.000110679,0.000811648,0.007034286,33.38,33.2238,3.1206,27,0.0013282,8,4.92E-05,1.23E-05
637,6,19,10,900,158.868,0.006709823,0.000766371,8,6.52E-05,0.000644078,0.005193386,26.327,41.438,4.5118,33,0.000693,8,0,0.00044841
638,6,19,20,2500,125.118,0.006115267,0.00067674,5,9.84E-05,0.000184565,0.004269613,29.3526,51.2277,4.1124,39,0.0011074,6,0.000455261,0.00031991
643,6,22,28,1000,93.741,0.00427146,0.000273373,4,0.000102515,0.00041006,0.003280481,42.9895,69.2083,4.1875,20,0.00092264,4,0,0
649,6,19,20,1400,172.1688,0.007783254,0.000311954,7,6.24E-05,0.000670701,0.005069254,27.6667,43.2246,4.64,27,0.0022929,7,0,0
680,6,16,28,1000,197.7714,0.009879586,0.000808146,6,4.04E-05,0.001192016,0.004020527,25.4949,40.1608,6.6683,16,0.0010708,6,0,0
704,6,25,56,2500,160.971,0.004511041,0.000357518,7,1.05E-05,0.000178759,0.005625657,27.2959,36.1645,4.4673,20,0.0009674,7,0.000231335,0.0002103
710,6,22,28,500,124.5138,0.002011564,0.000374447,5,0.000130621,0.001698074,0.003979588,25.4737,46.7746,5.4179,29,0.00083597,9,0.000130621,0.00033961
730,6,22,30,1000,132.111,0.002470768,0.000695991,1,0,0,0.003305958,35.1489,49.6842,6.9263,20,0.0030276,4,0,0
750,6,23,28,450,105.6042,0.00213162,0.000292723,4,0.000900685,0.000322745,0.004195689,28.8674,45.9678,4.3703,44,0.0010808,10,0.000187643,0.00041281
756,6,23,28,1200,111.759,0.001232478,0.000398377,3,0.000224087,0.00033613,0.004419491,42.488,49.6845,4.4592,33,0.00075318,9,0.000361029,5.60E-05
788,6,20,12,250,169.0608,0.013898885,0.000472292,6,2.25E-05,0.000202411,0.003688377,43.6074,59.122,4.9085,18,0.0015293,4,0,0
796,6,23,28,1260,240.7638,0.022020133,0.000457561,5,8.58E-05,0.000629147,0.004003661,33.2086,66.8857,5.7857,14,0.0029456,4,0,0
813,6,24,20,1000,94.0662,0.00265114,0.000408821,6,0.000148662,0.000607037,0.003344896,41.7695,57.5407,4.6667,26,0.00081764,10,8.67E-05,0.00033449
834,6,22,10,600,151.8984,0.004397202,0.000155806,4,3.46E-05,0.002129354,0.003618171,44.9808,58.4306,6.6077,17,0.00053667,5,0,0
842,6,18,12,420,193.3734,0.014781491,0.000625761,5,6.76E-05,0.000372074,0.002756731,21.4815,68.8589,8.2945,12,0.0012346,6,0,0
849,6,20,6,800,116.1894,0.003470473,0.000559754,5,4.20E-05,0.000279877,0.004506017,42.4798,56.2857,3.8789,28,0.0015113,7,0,0
892,6,21,28,1100,118.8882,0.003632347,0.00058799,4,0.000197828,0.000192333,0.004071966,41.0486,53.5655,4.6491,48,0.00038467,7,0,0
898,6,16,12,1000,149.8014,0.003550996,0.000295916,3,0.000234267,0.000604163,0.004734662,37.9634,49.2083,5.138,25,0.002207,7,2.47E-05,0
967,6,24,30,2160,192.9342,0.004528662,0.000893815,5,0.000139038,0.001618798,0.005124538,18.4,34.8605,6.3934,29,0.0010726,8,0,4.97E-05
970,6,19,10,350,104.1918,0.001919386,0.000462074,6,0,0.000248809,0.003927632,35.1273,57.0679,4.5882,13,0.00094192,6,0.000319898,0
1000,6,17,16,624,138.3468,0.002546449,0.000432268,10,0.000110032,0.000416549,0.005100758,29.5494,39.5008,4.735,25,0.00080952,7,7.86E-06,0
1010,6,18,24,650,188.862,0.007870254,0.000414886,7,6.29E-05,0.000188584,0.005054061,23.7805,44.4577,5.5199,22,0.0016093,7,0.00027659,8.80E-05
1105,6,20,42,2500,86.5962,0.001548403,0.000447515,2,8.95E-06,0.000358012,0.00320421,45.3333,63.2737,4.8017,28,0.0010293,9,8.95E-05,0.00023271
1125,6,17,42,1000,121.2732,0.001026876,0.000149611,5,0.000251619,0.00013601,0.004563136,32.3582,44.2146,4.7347,33,0.0013193,10,0.00013601,0.00068005
1164,6,19,28,700,116.7852,0.002579235,0.00052459,4,1.09E-05,0.000557377,0.003989071,40.1319,58.7507,5.2329,26,0.0013005,8,0.000196721,0.0008306
1168,6,22,6,250,123.8388,0.002639223,0.00057001,4,0.000304526,0.00057001,0.003669925,31.693,64.6468,5.9468,45,0.001265,7,0.000195209,0.00064028
1179,6,21,4,800,168.3252,0.009062719,0.000664476,9,9.23E-06,0.000138433,0.004540588,34.3707,45.1789,5.1565,24,0.0014582,9,0.000433755,0.00059065
1211,6,21,14,700,135.975,0.00879527,0.000674427,10,0.000101626,0.000498891,0.004185144,28.6549,51.5055,4.2517,24,0.0010902,9,0.000267923,0.00047118
1221,6,18,6,300,88.0428,0.002048993,0.000457876,6,8.01E-05,4.58E-05,0.003731685,32.0615,49.5828,4.0798,24,0.0012706,7,0,0.00037775
1241,6,17,6,60,167.1966,0.007381083,0.000512575,4,0,0,0.003588026,25.1154,44.0381,6.6857,11,0.0016061,3,0,0
1249,6,17,20,800,138.2802,0.003756308,0.00029767,3,0,0.000581165,0.004975336,28.5486,37.151,4.4017,23,0.0010631,5,0,0.00019845
1259,6,23,10,800,166.4136,0.005181656,0.000461584,4,0,0.000312686,0.004600953,22.5974,38.589,5.657,16,0.00098273,7,0,0.00019357
1262,6,17,14,750,167.8746,0.014620977,0.000632596,6,1.78E-05,5.35E-05,0.003581739,35.212,53.7214,4.8607,26,0.0010514,7,0.000329663,0.00041876
1277,6,21,20,1000,156.1536,0.007792098,0.000602001,7,0.000211972,0.000661353,0.004002035,41.9108,50.0847,5.6377,33,0.0010683,9,0.000211972,0.00018654
1285,6,20,20,2000,190.5678,0.01497006,0.000461406,5,5.13E-05,0.000164056,0.003670741,35.2381,56.6034,5.757,31,0.00099459,9,8.20E-05,0.00011279
1286,6,19,10,700,176.64,0.016996176,0.000466287,1,4.66E-05,0.000116572,0.002657838,55.5752,81.2281,5.9211,10,0.00060617,4,0,0
1293,6,22,16,700,96.2154,0.002677235,0.000549476,5,0.000303966,0.000315657,0.003858025,50.3222,59.6485,4,18,0.00071315,8,0,0
1309,6,18,28,700,142.3296,0.0102537,0.0005074,5,0,0.000274841,0.003065539,41.8889,62.869,5.4138,21,0.0013742,5,0,0
1333,6,19,28,800,161.4678,0.007944658,0.00020267,4,1.35E-05,0.000391828,0.004337135,21.2125,47.8754,5.3364,17,0.0009593,5,0,0
1348,6,20,12,700,102.0174,0.002607562,0.000712251,7,2.41E-05,6.04E-05,0.004635666,38.6214,54.6458,3.5286,22,0.0010744,5,0,0
1352,6,18,28,1000,286.5528,0.020334245,0.000673387,10,0.000132637,0.001142717,0.00644819,21.5658,28.7342,5.2358,37,0.00151,8,0.000153043,0.00079582
1358,6,17,36,900,131.8242,0.004210724,0.000595562,5,0.000313453,0.000480629,0.002967359,27.3357,65.7042,7.5,28,0.0013896,8,0.000125381,0.00079408
1383,6,19,20,800,112.5,0.003261463,0.000641376,8,6.82E-05,0.000272926,0.004066594,38.8552,51.7987,4.4161,25,0.0011736,7,2.73E-05,1.36E-05
1411,6,21,16,800,199.6008,0.018177362,0.00045954,5,3.06E-05,0.000377844,0.004769005,30.2918,46.03,4.0835,20,0.00082717,9,0,0.00023488
1439,6,22,24,1650,113.8248,0.002354852,0.000223305,3,6.09E-05,0.000527812,0.004283394,40.4762,53.1943,4.3507,20,0.0021315,5,0,0
1464,6,22,8,1200,74.3238,0.002409424,0.000565173,5,0.000118984,0.000208222,0.003547207,59.0756,60.1509,3.3983,45,0.00063954,9,0.000163603,0.00018591
1476,6,23,16,450,115.5252,0.003853325,0.000310752,4,0,0.000403978,0.003200746,40.1176,71.534,5.7379,20,0.00077688,5,0,3.11E-05
1493,6,26,24,800,129.5334,0.01110156,0.000324975,2,6.29E-05,0.000324975,0.002798977,27.3083,68.5993,4.9625,16,0.00096444,8,8.39E-05,0.00017821
1514,6,19,42,2500,147.96,0.002961772,0.000519073,7,8.14E-05,0.000417294,0.006096568,23.8127,36.6077,3.975,29,0.0019338,9,0.000101779,0.00030534
1525,6,17,42,1000,106.5678,0.002615078,0.000388233,5,0.000271031,0.000373583,0.003933605,34.8507,58.4283,4.378,42,0.00070321,9,0,0
1537,6,23,2,600,98.8476,0.002927576,0.000415849,5,9.15E-05,0.000207924,0.003859077,50.3758,57.819,4.1595,30,0.00072358,8,0.000457434,8.32E-05
1541,6,21,10,600,114.384,0.002398791,0.000240974,6,0.000197161,0.00074483,0.003592709,21.5657,57.2317,5.4451,23,0.00097485,8,0,0
1545,6,16,20,450,187.2972,0.001650933,0.000264573,2,8.47E-05,0.000285739,0.004211997,25.7834,43.2161,7.6005,20,0.0028468,8,0.000317487,0.00044448
1555,6,19,16,365,208.7706,0.01001702,0.000443231,7,5.32E-05,0.000514148,0.005336501,27.0267,32.2259,5.3522,26,0.0017197,5,0,0
1559,6,18,20,800,277.3212,0.01322944,0.000525941,6,1.62E-05,0.000703952,0.006958604,16.6938,24.6326,5.1895,27,0.0014888,10,0.000145645,0.00019419
1562,6,20,20,1000,149.13,0.003651627,0.000389853,6,3.90E-05,0.000207922,0.004743217,32.2747,48.4493,4.9699,20,0.0011306,7,0,9.10E-05
1591,6,24,14,700,134.7282,0.004111175,0.000579039,5,5.79E-05,0.000810654,0.002634627,15.2889,49.6264,8.2088,16,0.0011002,5,0,0
1616,6,24,24,400,138.8046,0.005112027,0.000785475,5,0.000515066,0.000463559,0.003000258,30.8621,69.6137,7.5193,25,0.0012619,7,0.00011589,0.00011589
1649,6,22,10,730,86.3388,0.001710706,0.000342141,4,7.90E-05,0.000473734,0.003263501,28.1301,73,4.5081,9,0.00097379,4,0.000105274,2.63E-05
1655,6,20,30,1500,89.358,0.00220647,0.000429313,4,9.98E-06,0.000638978,0.003494409,38.0172,66.1943,4.2686,24,0.00081869,8,0,0.00014976
1663,6,20,6,730,130.2762,0.005141289,0.000692343,10,0,0.000243602,0.004256629,36.3625,45.0723,4.5904,33,0.00076927,8,0,0
1665,6,17,24,1000,150.7794,0.005728062,0.000170987,4,1.71E-05,0.000854935,0.002940975,32.7485,49.6279,7.657,12,0.0021715,7,8.55E-05,1.71E-05
1681,6,21,8,400,169.98,0.005850313,0.000141214,5,9.08E-05,0.000221908,0.004851725,25.6083,39.2848,5.2495,31,0.0010188,6,0,0
1696,6,20,28,800,104.4786,0.0023629,0.000363523,3,0.000181762,0.000467387,0.003453469,28.3939,57.0827,4.985,14,0.0010127,3,0,0
1756,6,18,42,1000,145.98,0.004924395,0.000392606,6,4.49E-05,0.000280433,0.004599094,34.6993,44.4585,4.8244,28,0.0017723,8,0.000201911,5.61E-05
1758,6,18,16,1000,169.8456,0.012105955,0.000415937,1,6.57E-05,0.000175131,0.003765324,48.4444,56.0465,5.2093,18,0.0010289,6,0,0
1768,6,22,6,730,150.627,0.003409947,0.000244913,7,0.000113037,0.000226074,0.005689525,31.9602,37.2781,4.2765,31,0.00089488,9,1.88E-05,0
1781,6,27,6,1500,90.93,0.00187331,0.000424875,4,3.86E-05,0,0.003321746,34.4327,65.8605,4.6163,18,0.00088837,3,0,0
1789,6,22,28,1260,88.3788,0.001484769,0.000127722,2,0.000207548,9.58E-05,0.003927454,40.3755,56.1626,3.9268,24,0.0013411,6,0.000143687,0.00020755
1824,6,21,10,800,152.8692,0.009566366,0.000568147,5,9.21E-05,0.000552792,0.003562435,38.0779,57.1034,5.4224,15,0.0005835,6,0,6.14E-05
1858,6,21,28,500,168.9336,0.005312938,0.000379496,6,4.38E-05,0.000583839,0.004043087,21.5942,43.1913,6.5451,20,0.00099253,6,0,0.00032111
1861,6,19,36,1800,130.1214,0.002996086,0.000240891,8,0.000150557,0.000813008,0.004170431,32.1449,47.3791,5.0794,22,0.0010238,8,0.000165613,0
1864,6,18,16,350,151.8066,0.006433315,0.000401218,6,0.000152186,0.001079137,0.002974543,55.271,55.6093,7.3953,24,0.0021306,7,0.000124516,0.00011068
1917,6,18,10,700,151.977,0.005470724,0.000645196,4,0.000806495,0.000295715,0.003373837,37.168,57.7211,6.9761,20,0.00096779,6,0,0.00025539
1947,6,22,24,1250,121.7802,0.003840849,0.000582667,6,0.00051132,0.00141505,0.004007325,24.6667,45.3887,4.9733,25,0.0010464,10,0.000225932,0.00052321
1949,6,20,6,650,101.0706,0.002351211,0.000458185,5,0.000458185,0.000265265,0.004039259,25.7964,63.7731,4.2418,24,0.0011696,7,0,0
1979,6,17,8,500,197.013,0.013970465,0.000671254,4,0.000104883,0.00025172,0.003964591,22.5319,51.4497,5.8254,21,0.0026431,6,0,0
2000,6,16,168,1260,233.3058,0.01752087,0.000744192,10,0.000177959,0.000234582,0.005136543,25.5962,38.9165,5.0961,43,0.0010273,10,0.000315473,0.00050152
2034,6,22,20,750,99.072,0.001621816,0.000240269,3,0,0.000120135,0.003503924,50.5977,56.8686,4.8114,16,0.0010812,6,0,0.00030034
2070,6,21,10,700,138.2934,0.004230611,0.000462456,3,8.56E-05,6.85E-05,0.0037339,41.4009,53.7248,5.9128,23,0.0027233,6,0,0
2092,6,18,10,300,106.02,0.001545916,0.000323027,3,2.31E-05,0.000253807,0.003045685,45.8015,55.4545,6.0909,21,0.0013383,4,0,0.00041532
2130,6,28,28,800,127.2792,0.002054293,0.000365947,5,0.000590505,0.001447154,0.003193719,24.6789,60.9792,6.9089,28,0.0009814,10,4.99E-05,0.00014971
2143,6,16,28,730,389.8314,0.038416112,0.000668241,10,0,0,0.005439175,24.4585,32.5371,6.4714,29,0.0020669,6,0,0
2161,6,18,20,800,229.8018,0.022770802,0.000868979,10,0.000665035,0.000594098,0.003431581,28.4145,54.832,6.0749,22,0.00074484,8,0.000283748,0.00057636
2183,6,21,12,700,178.8606,0.00843993,0.000840231,5,0.000413845,0.00066466,0.004100828,23.2393,41.8838,6.2813,26,0.0011287,11,0.000100326,0.00055179
2198,6,20,56,1050,144.381,0.011546642,0.000455789,1,0,5.06E-05,0.003342449,57.7405,58.9697,4.697,21,0.00098754,4,0,0.00012661
2211,6,20,10,350,118.7484,0.004441476,0.000187503,8,5.86E-05,0.000117189,0.003644588,27.3806,60.9389,5.0354,23,0.0010664,8,0,0
2214,6,16,28,700,229.2942,0.017934381,0.000764849,4,0.00044836,0.000158245,0.005696804,26.9023,33.9815,4.2222,22,0.0010022,4,0,2.64E-05
2250,6,18,20,500,127.6164,0.002249606,0.000277004,5,0.000117517,0.000293792,0.003819293,32.185,51.5956,5.7341,25,0.0008478,6,0,0
2264,6,16,20,780,124.6896,0.005327563,0.000615141,5,9.89E-05,0.000351509,0.003218507,20.4384,56.3276,5.8259,20,0.00077991,6,0.000219693,0.00043939
2278,6,22,36,2000,257.811,0.019053118,0.000297996,6,3.72E-05,0.000465619,0.002514341,28.9851,56.3852,11.7259,15,0.00057737,6,0,0.00013037
2308,6,22,42,1200,192.6966,0.008249853,0.000778685,6,0.000389343,0.000389343,0.004850998,18.3043,42.282,5.7722,31,0.00077869,5,0,0
2346,6,18,30,220,156.972,0.008899933,0.00058158,6,0.001973847,0.000722569,0.003806704,22.4687,52.9815,5.5532,26,0.00086356,8,0.000255543,8.81E-05
2353,6,22,20,1200,120.1206,0.002162973,0.000529708,7,0.000132427,0.000154498,0.003928666,25.2881,49.3483,5.1966,17,0.0011698,5,0,0
2384,6,21,20,1500,170.7486,0.006940396,0.000364325,7,7.29E-05,0.000200379,0.003825415,27.7895,43.0667,6.5952,16,0.0010201,7,0,1.82E-05
2393,6,24,36,2000,165.2772,0.006123635,0.000627469,4,0.000185917,0.000412503,0.004920985,32.4492,40.7131,5.5702,27,0.0012259,9,0.000214966,0.0015745
2402,6,22,12,700,154.1286,0.002026395,0.000194846,4,0.000194846,0.000272784,0.00406578,21.0385,42.6581,6.738,21,0.0020524,7,0,2.60E-05
2430,6,19,36,1500,184.6338,0.007929202,0.000931001,8,0.000198753,0.001140215,0.00638102,30.7126,32.7738,3.9557,40,0.0021758,10,9.41E-05,8.37E-05
2435,6,19,28,900,168.96,0.010600103,0.000527156,1,0.000170969,0.000227959,0.002892232,24.1782,60.2167,7.5025,18,0.001154,7,0.00011398,0.0002992
2441,6,18,20,650,124.7178,0.005754476,0.000639386,5,0.000213129,0.000121788,0.002435757,46.1266,87.2,7.375,17,0.00066983,3,0,0
2461,6,17,24,850,215.706,0.009833642,0.000686936,5,4.48E-05,0.000500269,0.005809092,22.2445,35.5887,5.2481,36,0.0010976,10,0.000134401,0.00044054
2478,6,18,20,700,173.2314,0.007324647,0.000624452,6,0,0.000202525,0.00506312,17.592,34.6933,4.91,18,0.00097887,4,0,0
2489,6,23,28,900,124.1148,0.002786638,0.000446914,4,0.000271653,0.000508255,0.003978408,26.1898,48.3789,5.2489,29,0.00099898,9,0.000210312,0.00021908
2509,6,23,8,4000,142.7916,0.004051045,0.000548133,3,0.000445358,0.000376841,0.004590613,23.2822,45.4627,5.0616,23,0.00068517,7,0,0.00033402
2521,6,19,56,2000,186.2586,0.004034987,0.000611756,6,0.000143177,0.000767949,0.004334357,28.3253,44.5285,7.1532,24,0.0014057,7,0,1.30E-05
2526,6,19,24,1000,132.9258,0.002836978,0.000247124,5,0,0.000296548,0.004586612,24.9762,45.1207,4.9052,20,0.00075126,7,0,0
2527,6,22,42,1460,134.2086,0.003994862,0.000595313,4,0.00020366,0.000438652,0.003415215,36.6267,53.7248,6.3716,19,0.0020523,6,0,0
2531,6,20,28,800,230.0214,0.016880237,0.000225891,5,0.000225891,0.000287498,0.00254641,42.1138,54.5161,10.1935,17,0.0021357,5,0,0
2541,6,20,28,400,136.3812,0.003815338,0.000627941,5,2.38E-05,0.000309996,0.004570457,37.4355,51.3461,5.1878,34,0.0010095,9,0.000325893,0.0017169
2548,6,24,16,450,208.695,0.01176173,0.00077463,7,0.000395219,0.000632351,0.002829771,20.6966,37.3408,9.7318,18,0.001407,6,0,0.00026875
2549,6,21,36,1200,164.5494,0.00562838,0.000822949,5,2.94E-05,0.001366682,0.003233012,27.0868,51.4182,8.3045,27,0.0018369,8,0.000102869,0.00014696
2591,6,27,28,1300,191.2926,0.019519623,0.000447856,9,6.89E-06,0.000241153,0.004092713,50.516,56.0067,4.0875,26,0.00060633,6,9.65E-05,8.96E-05
2606,6,22,84,800,250.299,0.024904021,0.00119216,10,0.000222267,0.000343504,0.004445343,28.0091,43.1273,5.1636,28,0.00084866,7,0,0.00071732
2642,6,19,14,600,129.6288,0.002696456,0.00033268,3,0.000175095,0.000507774,0.005165289,35.3605,44.2576,3.9898,31,0.0019611,7,0,7.00E-05
2652,6,20,20,1260,187.6308,0.010865219,0.001191868,4,0.0005844,0.000161479,0.003852424,21.08,45.7166,6.5928,31,0.0008766,6,2.31E-05,3.08E-05
2666,6,21,20,800,178.2396,0.00365959,0.000431877,3,0.001488839,0.000272765,0.004614266,27.3877,47.9409,6.3793,25,0.0025685,7,3.41E-05,0
2670,6,20,24,900,156.5256,0.005910953,0.000740412,9,0.000123402,0.000863814,0.004948418,28.95,42.0948,5.4738,28,0.00069105,5,0.000542969,0.0024434
2682,6,20,28,900,193.8072,0.013859491,0.000551678,5,0,0.000889439,0.005978383,27.6604,38.4105,3.6196,24,0.0009007,9,9.01E-05,0.0005179
2691,6,22,6,750,154.4874,0.003592206,0.00029789,6,3.50E-05,0.00094624,0.003925142,28.1435,50.2857,6.4509,20,0.0016997,7,0.000105138,5.26E-05
2693,6,30,28,1500,123.3774,0.003448523,0.000393776,4,0.000310248,0.000715956,0.004021288,34.2262,55.3353,4.8813,22,0.0011575,10,7.16E-05,0.00028638
2697,6,20,8,500,241.992,0.014383203,0.000412674,6,4.03E-05,0.000412674,0.005757307,17.9054,29.9371,5.2745,32,0.00081528,5,5.03E-05,3.02E-05
2733,6,23,36,2000,124.098,0.005349576,0.000357521,5,0.000304555,0.000503178,0.00503178,45.9842,43.8105,3.5105,22,0.00088718,5,0,0
2745,6,19,24,1000,140.874,0.008515338,0.000516621,8,0.000311754,0.000249403,0.003643068,39.902,52.2249,5.0122,28,0.00065914,7,0,7.13E-05
2758,6,21,24,730,155.502,0.007781649,0.00087108,7,4.36E-05,0.000333914,0.002976191,28.3922,54.1073,7.4,15,0.00062427,5,0,0.00029036
