GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
874,4,27,4,50,46.7628,0.00097745,0.000386434,1,9.09E-05,0.000136388,0.00145481,28.8254,105.3125,5.3906,14,0.00052282,3,0,0
893,4,22,12,400,100.1172,0.003503481,0.000299348,6,9.98E-05,1.11E-05,0.002727394,21.7143,68.3415,5.7642,19,0.00082044,5,0,0
921,4,19,2,10,55.9674,0.000820225,0.000314607,1,1.12E-05,4.49E-05,0.003,64.8271,83.0562,3.3296,15,0.0005618,7,0,0.00011236
928,4,18,10,700,48.5016,0.000690533,6.77E-05,2,5.42E-05,0.000121859,0.001787262,71.7863,107.8182,4.9394,18,0.00097487,6,0,0
942,4,24,8,250,80.088,0.001137423,0.000275525,4,0,0.000529856,0.002790573,35.1878,64.557,5.1873,32,0.00051573,10,0.000176619,0.00015542
961,4,16,14,730,111.753,0.004507957,0.000281747,3,0.000225398,0.000563495,0.002806203,25.5161,68.1767,5.8996,23,0.00065365,4,0,0
966,4,22,10,1000,87.9012,0.000763534,3.82E-05,1,0.000200428,0.00011453,0.003330916,40.6897,73.2722,4.7908,30,0.0013171,9,0,0
987,4,19,6,200,90.2976,0.001369613,0.000292184,4,1.83E-05,0.000146092,0.00315924,39.6047,60.5549,4.7977,14,0.00045654,5,0,1.83E-05
997,4,20,24,800,116.7888,0.003192426,0.000513724,6,0,0.000134547,0.004965996,32.5235,47.5074,3.8448,32,0.0008929,8,0,4.89E-05
998,4,20,10,700,99.3978,0.002576867,0.000449581,4,6.58E-05,3.29E-05,0.003508926,57.5423,62.8125,4.9344,20,0.0011623,6,0.000328962,0.00033993
1004,4,20,28,700,57.0798,0.001366903,0.000364507,3,2.17E-05,9.55E-05,0.002716448,88.064,80.23,3.639,33,0.00036451,12,0.000203951,6.51E-05
1008,4,23,36,2000,98.4858,0.002192382,0.000479583,2,0.000137024,0.000438476,0.004097013,42.0403,60.1472,3.7023,22,0.00067142,6,0,1.37E-05
1023,4,20,4,500,84.9,0.001170281,0.000468112,5,9.36E-06,0.00029023,0.003510842,28.8128,57.4613,4.2853,22,0.00078643,7,0,6.55E-05
1032,4,28,16,300,40.4076,0.000478927,0.000252067,4,2.52E-05,7.56E-05,0.001260335,88.5714,92.48,5.96,14,0.00050413,3,0,0
1047,4,24,14,450,98.0592,0.002748365,0.000506278,2,4.34E-05,1.45E-05,0.00352948,24.4938,57.2295,4.4508,16,0.0014465,8,0,0
1055,4,17,8,1000,99.5586,0.00394956,0.000428266,3,3.57E-05,0.000321199,0.002985962,38.704,65.0199,5.0478,23,0.00061861,6,0,0
1061,4,20,8,200,115.488,0.00261768,0.000277984,5,2.32E-05,0.000405393,0.00301149,36.6486,70.9077,6.7115,17,0.0015521,7,0.00017374,0.00090345
1062,4,26,2,300,81.336,0.000885142,0.000270043,2,0.000135022,0.000270043,0.003180509,41.1185,64.9811,4.4858,21,0.00052508,6,0,0
1063,4,25,2,80,90.867,0.002826209,0.000421822,3,0.000253093,0.000646794,0.003908886,34.4549,60.7914,3.8237,24,0.00082958,9,0,5.62E-05
1107,4,28,20,730,83.6676,0.003503729,0.000296926,8,0,0.000118771,0.003289943,46.2029,71.1625,3.8412,24,0.00079576,9,8.31E-05,0.00021379
1108,4,33,8,800,58.7574,0.001647693,0.000466014,5,0.000249651,0.000349511,0.003128953,57.1551,87.0426,3.0957,16,0.0006158,5,0,6.66E-05
1110,4,18,10,333,75.3276,0.000325062,6.77E-05,3,1.35E-05,0.000230253,0.002302525,38.9822,82.3529,6.1176,16,0.00043342,6,0,0
1111,4,21,6,300,74.2986,0.004022882,0.000523207,4,2.33E-05,0.000186029,0.003267138,55.4571,70.1779,3.1459,20,0.00072086,7,0.000127895,0.0001744
1118,4,20,8,650,72.4332,0.001017035,0.000419527,3,5.09E-05,0.000139842,0.002923977,32.0699,74,4.5304,24,0.0004958,5,5.09E-05,0.00041953
1124,4,18,18,600,77.5416,0.000329956,2.91E-05,3,7.76E-05,0.000427002,0.003901246,45.7257,61.6915,3.6517,28,0.00075696,10,0,5.82E-05
1137,4,22,6,450,69.2034,0.000624958,6.76E-05,0,3.94E-05,8.45E-05,0.003130419,69.4486,80.964,4.054,31,0.00059118,5,0,0
1143,4,20,20,100,89.091,0.00208514,0.000361287,0,1.03E-05,0.000154837,0.002663198,80.8405,77.938,6.0465,20,0.0007329,6,0.000526446,0.00093935
1167,4,21,16,450,132.7152,0.002382741,0.000316916,8,0.000140852,0.000223015,0.004530729,30.9195,48.1865,5.0751,29,0.0018311,6,0,1.17E-05
1169,4,20,24,450,151.6686,0.001966177,0.000193208,0,0,0.00089785,0.003886894,32.8563,50.3743,6.6287,22,0.00097741,7,0,1.14E-05
1175,4,23,16,400,117.417,0.002122515,0.000617947,5,8.06E-05,0.001047824,0.003009135,38.9189,67.5,6.9196,14,0.0017195,5,0,0
1182,4,18,28,700,79.5828,0.002167279,0.000355434,4,3.47E-05,0.000398779,0.003129551,71.0111,66.9695,4.1191,22,0.00084957,6,0.000138706,0.00019072
1207,4,16,2,7,111.3582,0.004802497,0.000150078,0,6.00E-05,0.000360187,0.002551327,64.2381,71.8118,6.2,17,0.0015308,4,0,0
1208,4,22,20,500,160.8168,0.003362203,0.000475285,5,0.000193635,0.001707506,0.003696662,29.3397,46.2667,7.0095,16,0.0018835,7,0.000387269,8.80E-05
1210,4,27,6,350,80.334,0.001619559,0.000210765,4,0,0.000443715,0.003571904,36.2368,64.2112,3.8478,31,0.00085415,8,4.44E-05,0.00018858
1248,4,26,6,200,97.2954,0.000705279,0.000224407,4,0.000203035,0.000320581,0.003686685,31.7674,53.8203,4.7855,21,0.00052362,5,0,0
1264,4,16,4,300,101.9502,0.005588341,0.000312947,2,2.24E-05,0.000156474,0.002682403,51.2269,87.8,5.1,11,0.00096119,4,0,0
1289,4,22,12,600,130.0248,0.003066076,0.000391701,2,2.70E-05,0.000499757,0.004227673,23.0385,46.7348,5.0671,23,0.0012561,7,0,0
1291,4,16,8,190,105.4776,0.001704075,0.000188296,1,3.77E-05,0.000329517,0.003700008,34.2959,59.1349,4.9924,20,0.00068728,6,0,0
1299,4,21,8,30,52.3392,0.002818951,0.000170501,4,1.14E-05,0,0.002671183,85.2137,95.4894,2.6723,27,0.00079567,5,0,0
1302,4,19,16,900,96.2466,0.001213071,0.00023033,5,0.000138198,0.000537436,0.003163196,27.4341,61.7476,5.4515,13,0.00078312,6,0,0.00015355
1310,4,21,10,150,126.1386,0.002854198,0.000505431,5,2.97E-05,0.00073337,0.003429002,24.4522,57.2601,6.5058,27,0.0012289,7,0.000227939,0.00017839
1318,4,21,6,175,73.0668,0.000942842,0.000170021,4,0.000115923,6.96E-05,0.00268169,46.6705,76.1383,5.0432,26,0.00048688,11,0,0
1319,4,28,12,900,52.311,0.000806452,0.000268817,6,7.94E-05,0.000274927,0.002303275,46.234,82.5995,4.1379,29,0.00033602,10,0.000152737,0.00034213
1325,4,27,8,250,109.821,0.003159607,0.000422324,3,0.000250266,0.000250266,0.003581931,32.8421,55.0568,4.952,22,0.0016737,5,0.000172058,0.00015642
1337,4,23,8,200,85.7502,0.002357352,0.000361956,1,7.42E-05,0.000232023,0.002904926,64.3718,64.6518,5.2109,32,0.0016891,9,0,0
1340,4,19,6,88,156.1278,0.004824633,0.000474332,4,9.49E-05,0.00086735,0.004025045,37.2297,53.468,6.1145,24,0.0015179,6,0.000203285,0.00016263
1351,4,19,10,200,133.911,0.004849264,0.000350549,1,0,0.000736153,0.003482122,42.6263,56.7114,6.0738,28,0.0013321,7,8.18E-05,9.35E-05
1364,4,21,16,60,66.8184,0.001236053,0.000150331,4,8.35E-05,0.00068484,0.002371885,61.9574,93.662,4.9437,23,0.0010189,7,0,0.00010022
1416,4,17,20,1200,105.9162,0.003336534,0.000492079,0,3.60E-05,7.20E-05,0.002808449,31.0558,67.1966,6.047,21,0.00085214,6,0,0.00045607
1417,4,20,20,650,102.7356,0.003450528,0.000211797,5,3.53E-05,0.000467719,0.003679975,38.4519,52.0384,4.2374,30,0.00069717,9,4.41E-05,0.0001412
1430,4,23,12,850,115.5006,0.00178816,0.000304368,4,1.27E-05,0.000684827,0.00223203,30.3543,81.5909,8.892,16,0.0010526,6,0,2.54E-05
1431,4,18,14,400,186.3234,0.017874958,0.000332557,6,0.000207848,0.000332557,0.002618889,63.2,74.4127,6.6905,19,0.0010185,4,0,0
1454,4,18,20,2000,191.3154,0.019918741,0.000664384,7,1.28E-05,0.000127766,0.003385803,37.5303,57.2226,4.8113,31,0.0010477,9,0.000140543,0.0002172
1479,4,22,20,400,167.4162,0.014205724,0.000177757,2,0,0.00019257,0.003762517,51.6996,62,4.5079,22,0.0010221,7,0,0
1482,4,20,14,700,156.1176,0.008435438,0.000329878,6,0.000251335,0.000879673,0.003424442,23.871,61.8899,6.4128,18,0.0012096,5,0.00020421,0.00089538
1486,4,23,30,2500,127.695,0.001379039,0.000116412,0,0.000376101,0.000349237,0.003546099,25.9241,48.3333,6.3131,28,0.00059102,5,1.79E-05,6.27E-05
1498,4,19,12,700,106.524,0.001901572,0.000368962,0,7.10E-05,0.000922405,0.003746381,35.057,61.7273,4.7879,16,0.0009366,9,5.68E-05,0.00041153
1502,4,18,8,50,74.8782,0.002648207,0.000340705,4,0,0.000154866,0.002477854,31.5723,83.025,4.7562,15,0.00083628,6,0,0.00044911
1530,4,16,14,400,92.1222,0.003468409,0.000491358,2,0,0.000216776,0.003323892,48.4541,69.0435,4.2696,28,0.00093936,9,0.000158969,0
1534,4,17,6,180,93.792,0.005138986,0.000321187,1,2.92E-05,0.000291988,0.003825041,40.5538,60.5496,3.2519,12,0.0012555,4,0,0.00020439
1535,4,23,10,300,139.1526,0.006806058,0.000168619,2,1.53E-05,0.00044454,0.00354099,29.8609,55.7229,5.671,17,0.0022074,6,0.000168619,0.00076645
1542,4,20,10,500,124.6932,0.002129674,0.000266209,7,0,0.001390204,0.002800126,26.6714,64.5634,8.1268,28,0.0012127,10,0.000197192,0.00072961
1543,4,20,12,500,111.9798,0.002496026,0.000347705,8,8.69E-05,0.000161435,0.003874429,49.9678,59.3077,4.8974,24,0.0026823,5,0.000583648,0.0014902
1552,4,17,10,730,101.8224,0.003857048,0.000482131,2,0,4.52E-05,0.00424878,22.5053,49.078,3.7092,21,0.00088893,7,0,0.00010547
1564,4,19,6,150,130.0584,0.006263101,0.000447968,2,0,8.45E-06,0.004420515,45.3487,57.8126,4.2696,26,0.00096355,7,0.00015214,5.07E-05
1566,4,20,24,600,86.2686,0.001682048,0.000125017,2,0.000227304,7.96E-05,0.003591399,53.5492,55.9494,3.9019,21,0.00077283,5,0,0
1578,4,22,12,600,190.3122,0.021032505,0.000382409,7,1.20E-05,0.000119503,0.003393882,50.3322,62.0141,4.2359,24,0.00080067,6,9.56E-05,0.00052581
1589,4,21,10,400,94.6278,0.000976477,0.0002276,4,0,5.14E-05,0.003127661,44.1412,72.6667,5.5352,39,0.0011821,8,0,1.47E-05
1599,4,19,12,500,97.8444,0.000617134,0.000114284,4,0,0.000121903,0.002598056,32.3176,56.5161,6.1437,31,0.00043428,6,0,0
1609,4,17,28,450,141.6522,0.002045338,0.000543293,6,0,0.000703085,0.003025396,31.4629,64.1972,8.331,21,0.0022158,7,0,3.20E-05
1615,4,16,20,800,74.8812,0.0011598,0.0005799,1,8.82E-05,7.56E-05,0.003252484,60.4825,76.4186,4.0891,15,0.00068075,7,0.000214311,0.00016388
1621,4,18,8,500,116.0994,0.001300592,0.000163597,7,7.36E-05,0.000572588,0.004760658,32.6885,53.5876,4.0447,37,0.0010961,8,9.00E-05,0.00026993
1640,4,16,24,600,107.0124,0.001059301,0.000257537,7,4.86E-06,0.000170071,0.003654104,54.1891,56.5798,5.4907,29,0.00064141,8,0.000276973,0.00022838
1661,4,21,10,1000,100.4556,0.002011131,0.000432627,7,0.000888639,0.000736635,0.002736074,25.5451,69.2479,6.2137,18,0.00084187,6,0.000187082,0.00011693
1666,4,22,8,300,70.4238,0.001103998,0.000143716,2,0.000326627,0.000267834,0.003605958,54.8167,69.8188,3.2899,23,0.0005618,8,0.000104521,7.19E-05
1673,4,25,10,1200,76.3374,0.001273391,0.000153529,2,0.000135467,0.000153529,0.003603425,34.5628,61.3033,3.6742,23,0.00065927,4,0,0
1701,4,17,4,250,83.49,0.000558716,0.000386022,4,9.14E-05,0.000386022,0.004205608,34.4407,50.2126,3.4903,26,0.00074157,7,0,4.06E-05
1709,4,19,6,500,98.3154,0.0031352,0.000558323,4,8.59E-05,0.000257688,0.002619825,27.0413,75.1475,5.8934,13,0.0016105,5,0,0
1731,4,19,36,1350,73.8144,0.001402543,0.00024448,2,5.15E-05,0.000231613,0.00331978,54.1634,72.8837,3.8488,14,0.00096505,6,0,0
1734,4,25,4,200,104.9742,0.005208735,0.000308666,2,3.86E-05,0.000675206,0.003607531,56.5806,76.3422,3.9198,18,0.0012347,5,0,0
1745,4,18,28,650,67.3962,0.002796334,0.000181244,0,7.77E-05,0.000103568,0.00209725,60.323,82.0741,4.7099,16,0.00093211,6,0,0
1748,4,22,4,150,74.4648,0.001906535,0.00064835,4,0.000211837,0.000532803,0.001970728,41.7124,87.4137,6.7166,17,0.00074464,7,0,6.42E-05
1751,4,23,14,200,111.2958,0.001637707,0.000359497,5,0,0.000309567,0.003624925,32.4309,63.8237,5.3251,23,0.0017176,8,0.000229679,0.00021969
1754,4,17,16,80,118.8174,0.002763652,0.000773823,1,0.000110546,2.76E-05,0.003095291,23.0991,62.0357,6.1696,10,0.00035927,3,0,0
1755,4,19,10,200,104.9094,0.003541077,0.000640304,4,2.91E-05,0.000320152,0.003919438,46.0943,64.505,4.2723,14,0.0006112,5,0.000591796,6.79E-05
1757,4,29,20,250,155.5602,0.003526594,0.000499046,5,0,7.76E-05,0.003593133,26.8854,51.321,7.2531,22,0.00092046,8,0.000166349,0.00032161
1763,4,18,12,350,122.8446,0.002395294,0.000405718,2,7.80E-06,0.000195057,0.004353661,30.535,51.19,4.7885,29,0.00085825,7,0.000234068,0.00032769
1784,4,21,8,200,86.139,0.000739706,0.00011061,4,0.000138263,0.000435528,0.004023449,34.4372,64.6667,3.7612,46,0.00058762,7,0,0
1793,4,18,14,730,166.299,0.004895713,0.000449015,1,2.90E-05,0.000738702,0.004272885,30.2585,42.0339,6.3017,23,0.0015353,6,0,1.45E-05
1807,4,25,10,500,73.6464,0.000361098,0.000120366,3,4.81E-05,0.000264805,0.001949928,35.25,66.8642,7.1605,13,0.0006259,3,0,0
1811,4,23,6,400,86.7768,0.002944973,0.000282395,4,0.000121026,0.000403421,0.003106342,41.7516,74.4156,4.3312,14,0.0011094,6,0,0.00010086
1855,4,24,16,700,123.576,0.00389643,4.19E-05,0,2.79E-05,0.000139657,0.002234512,36.4277,62.175,8.9625,21,0.0013407,6,0.000111726,0.0004469
1860,4,27,16,1000,131.061,0.003396301,0.000508206,4,0.000136348,0.00023551,0.003644207,28.1775,59.9592,5.9014,21,0.0017725,7,0,1.24E-05
1885,4,22,12,300,149.7372,0.003953113,0.00035401,5,1.97E-05,0.000776856,0.003815443,36.2274,50.6186,6.2912,27,0.0012587,6,0,0
1914,4,21,12,200,127.9884,0.004387016,0.00043421,1,4.49E-05,0.000673774,0.003398814,41.2035,59.9824,5.9692,19,0.00085345,5,0,0
1925,4,18,42,730,67.0164,0.001887077,4.53E-05,0,0,1.51E-05,0.003789251,55.632,70.2311,2.8247,25,0.00063406,6,0,0.00024155
1944,4,19,8,250,66.9858,7.00E-05,2.33E-05,1,2.33E-05,2.33E-05,0.002565299,28.2569,70.6545,4.9091,12,0.00074627,4,0,0.00016325
1972,4,22,12,130,111.9282,0.008251759,0.000245954,5,6.15E-05,0.000209061,0.004574745,46.7925,54.6774,2.7984,25,0.00075016,6,0,7.38E-05
1974,4,16,14,600,138.6918,0.004993916,0.000253498,3,5.07E-05,0.000380247,0.003599676,19.9716,55.7183,5.8099,15,0.0007098,3,0,0
1983,4,18,12,350,108.2124,0.00202567,0.000430231,2,0,0.000734978,0.00236627,29.3435,60.5152,8.1439,18,0.0024559,6,0,0
2024,4,17,20,250,51.6072,0.000530646,8.35E-05,4,0.000107322,0.000143096,0.002593608,69.6037,90.2069,3.5103,28,0.00031004,5,0,0
2039,4,17,12,100,103.503,0.002579587,0.000379939,6,0,0.000269957,0.00393937,55.7557,60.9848,4.3426,16,0.0019997,7,0.000239962,0.00071988
2044,4,22,14,400,125.4498,0.001619665,0.000326655,3,0.000122496,0.000231381,0.004518728,26.6224,42.9398,4.8554,14,0.00059887,5,0,0.0003811
