GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
735,2,18,20,500,96.3384,0.001711994,0.000134514,4,2.45E-05,0.000904911,0.002665819,42.8571,75.945,6.1009,23,0.0013207,7,0,0
754,2,20,10,50,43.3884,0.000340515,0.000216691,4,0,0.000216691,0.001965701,26.381,73.8898,4.1339,12,0.00065007,7,0,0.00010835
758,2,23,12,100,45.3894,0.000484663,7.54E-05,4,0.000107703,0.000150784,0.003188006,73.1797,81.527,2.5608,23,0.000797,6,0,0
776,2,21,18,200,77.3832,0.000974013,0.00022796,4,0,0.000373026,0.0035023,52.9258,63.7988,3.8047,18,0.0010984,6,0,0
793,2,21,10,150,73.6266,0.00063484,0.000330117,3,0,0.000203149,0.002564754,48.7562,78.1386,5.5149,21,0.0010665,5,0,0
816,2,16,6,450,97.482,0.004954628,0.000689655,2,0,0.000254084,0.003511797,34.5803,69.5297,3.9225,19,0.00049909,6,0,0.00015426
819,2,18,24,300,65.8302,0.000974703,0.000158673,0,0,0.000294678,0.002108079,64.2609,71.5269,5.3978,11,0.00086137,6,0,0
883,2,17,16,400,79.2378,0.00057919,0.000100729,3,0,0.001116409,0.002753249,56.6483,77.4146,5.3537,25,0.001385,7,0,0
891,2,18,8,220,89.8518,0.000667111,0.000389148,5,1.85E-05,7.41E-05,0.00318731,30.9006,72,5.25,12,0.0012045,4,0,0
900,2,22,30,700,82.9572,0.003750647,0.000193999,1,0,0.000226332,0.000678996,45.8,93.7143,17.7619,6,0.00071133,4,0,0
901,2,22,12,60,105.9774,0.001119889,0.000142531,3,2.04E-05,0.00024434,0.002667373,36.6462,61.4656,7.0458,18,0.00038687,5,0,0
979,2,16,10,10,32.673,0.001262814,0.000111425,0,1.86E-05,5.57E-05,0.001244243,95.8788,119.1642,4.1493,10,0.00085426,3,0,0
1029,2,21,8,100,84.2382,0.001480951,0.00014314,5,3.85E-05,0.000556045,0.003281216,76.242,70.7584,4.4614,29,0.00046796,7,0.000429421,0.0011671
1030,2,25,12,400,105.8694,0.006525778,0.000441245,5,0,4.64E-05,0.003390618,31.8621,69.8904,4.0068,12,0.00076637,6,0,0.00016256
1031,2,25,10,1000,51.0624,0.000584711,2.40E-05,0,0.000128156,0,0.002739331,58.6041,89.3918,3.3509,21,0.00060073,6,0,9.61E-05
1033,2,19,8,300,66.093,0.00088513,0.000442565,3,0,0.000221283,0.001548977,31.0323,102.0317,7.6032,11,0.00051633,5,0,4.92E-05
1071,2,22,8,35,68.9142,0.001118702,0.000129849,4,9.99E-06,0.000299652,0.003346119,46.0719,73.8866,3.6179,27,0.00076911,8,0,0.00012985
1083,2,23,10,600,50.6784,0.000956539,0.000196213,4,4.91E-05,0.000416953,0.001929429,64.9362,121.339,4.7542,21,0.0004333,6,0,0
1093,2,18,20,450,84.024,0.000300508,9.02E-05,5,2.25E-05,0.000458275,0.002982541,42.9899,71.3854,5.0579,22,0.00034558,6,0,0
1127,2,19,6,75,57.7854,0.00023178,5.15E-05,3,0,0.000103013,0.002317796,51.1061,81.6889,4.7389,16,0.00096575,7,5.15E-05,5.15E-05
1156,2,16,42,650,76.1514,0.000196464,3.93E-05,2,0,0.000589391,0.002671906,48.9778,62.9706,5.3676,18,0.0005501,5,0,3.93E-05
1159,2,23,2,100,57.9072,0.000680059,0.000392342,4,0.000104624,0.000235405,0.002694078,50.0392,86.0194,3.9029,13,0.00047081,3,0,0
1178,2,27,8,200,94.0176,0.001580426,0.000156092,3,0.00027316,9.76E-05,0.004565676,48.515,56.547,3.4103,18,0.00078046,3,0,0
1212,2,35,8,500,54.0468,0.001328374,0.00010627,2,0.000265675,0.00031881,0.001576337,40.9545,128.809,6.1685,13,0.00083245,5,0,0
1230,2,17,16,250,50.0004,0.000318291,0.000176828,2,0,0.000106097,0.001980478,99.7818,115,4.5893,12,0.00038902,2,0,0
1233,2,17,20,200,68.1786,0.000630858,9.01E-05,4,5.15E-05,6.44E-05,0.002497683,50.0933,79.6495,4.8763,22,0.00034762,3,0,0
1275,2,18,8,90,122.1162,0.00288722,0.00040881,8,5.11E-05,0.000242731,0.00351321,30.9343,54.4582,5.7855,20,0.0023379,7,0.000102203,0
1301,2,32,6,150,49.3854,0.002289466,0.00033918,5,0,8.48E-05,0.00247117,63.6059,92.8039,2.9118,15,0.00092063,6,0,0
1312,2,24,6,300,71.9574,4.95E-05,7.43E-05,4,0.0001485,0.000532126,0.003081378,46.8871,72.7068,4.4498,22,0.00053213,6,0,2.48E-05
1314,2,30,4,500,59.1138,0.001185958,0.000142315,3,1.19E-05,0.000177894,0.002360057,72.3838,87.9196,4.2362,16,0.0006167,6,0,0
1335,2,23,6,75,49.9362,0.001102523,0.000177826,0,4.74E-05,0,0.001387045,46.6552,118.3932,6.2735,13,0.00069945,6,0,0
1365,2,19,24,450,58.6338,0.001476029,0.000196804,0,0,0.000314886,0.002046761,47.8447,92.8846,4.9135,19,0.00074785,7,0,0
1369,2,16,28,200,46.1016,0.000148129,2.12E-05,1,0,4.23E-05,0.002264263,75.3585,104.2243,3.8131,14,0.00042323,4,0,0
1380,2,21,10,400,68.6868,6.10E-05,0.00024417,3,3.05E-05,0.000488341,0.001495544,6.6667,61.0612,8.7347,10,0.00073251,3,0,0
1389,2,16,10,100,39.3804,0.000316616,9.50E-05,1,0,0.000348278,0.001804711,101.0714,95.6491,4.0526,19,0.0012665,3,0,0
1392,2,40,14,500,51.8358,0.000310853,0.000148025,4,4.44E-05,8.88E-05,0.001968737,68.2424,97.2932,4.9398,31,0.00078453,3,0,0
1433,2,18,8,26,94.5504,0.00114288,0.000110278,2,3.01E-05,0.000681718,0.002636644,40.5191,71.9087,6.7871,25,0.0010025,6,0.00019048,0.0014737
1478,2,17,12,500,88.986,0.001386788,0.000126072,3,0,0.000798454,0.002332325,46.0727,93.3333,6.7568,17,0.0013658,5,0,0
1495,2,22,4,350,84.2604,0.000456417,0.000152139,4,8.95E-06,0.000572758,0.003239664,23.4017,70.4199,4.9088,21,0.00087704,9,5.37E-05,0.00012529
1582,2,24,6,235,90.0018,0.005674506,0.000614251,5,0,0.00014625,0.004109629,67.0143,59.331,2.79,29,0.00077513,6,0,0
1611,2,20,10,75,127.8924,0.002239461,0.000424473,6,1.46E-05,0.000124415,0.003527518,31.1185,57.7344,6.2822,29,0.00101,7,0,0
1713,2,16,10,150,77.9862,0.002277286,8.36E-05,3,0,0.000188033,0.002590674,43.3496,79.8387,4.879,15,0.0013162,6,0,2.09E-05
1714,2,24,16,500,64.8324,0.000344786,5.07E-05,0,5.07E-05,0.000283941,0.002778567,31.2234,61.4453,4.4197,12,0.00052732,7,0,2.03E-05
1774,2,18,12,700,133.2816,0.003082578,0.000489063,6,0,0,0.003942142,36.2868,52.3308,5.5489,26,0.0020155,7,0.000207481,2.96E-05
1809,2,28,2,120,66.9018,0.001042517,0.000283293,2,0.000124649,0.000407941,0.002073701,98.1099,107.6066,5.5683,14,0.0011672,5,0,1.13E-05
1814,2,34,8,400,35.3136,0.001163609,6.77E-05,6,0.00018266,3.38E-05,0.002394869,84.4306,107.1638,2.3955,20,0.00035855,9,4.06E-05,2.03E-05
1820,2,16,12,120,64.3296,0.000771629,5.40E-05,3,0,1.54E-05,0.003649804,56.4322,66.4609,3.0021,29,0.0003318,6,3.86E-05,1.54E-05
1862,2,20,4,50,94.2618,0.000481232,5.77E-05,1,4.81E-05,0.000952839,0.002425409,21.9283,71.746,7.4087,25,0.00048123,7,0,0
1876,2,20,20,220,74.5098,0.000809002,7.35E-05,2,5.52E-05,0.000239023,0.002169596,34.9402,86.9492,6.178,13,0.0011767,5,0,0
1890,2,29,6,200,96.3924,0.001684253,0.000162338,2,4.06E-05,0.000446429,0.003449675,33.0888,67.8353,4.9353,16,0.00083198,5,0,0
1913,2,21,6,848,75.5562,0.001473523,0.000162436,5,0.000266859,0.000382884,0.003318327,68.9263,69.9021,3.8531,23,0.00067295,8,0,0
1966,2,21,18,500,46.4196,0.001279474,0.000228477,6,2.28E-05,0,0.002216231,69.125,91.134,3.4227,11,0.00093676,5,0,2.28E-05
1982,2,25,8,30,57.2274,0.000888201,7.16E-05,3,0,0.000472752,0.001948312,94.4889,92.1765,5.1838,17,0.00090253,6,0,0
2012,2,21,4,180,64.2906,0.000447793,9.88E-05,5,5.93E-05,0.000625593,0.003450637,55.7017,71.2443,3.4733,27,0.00045438,12,0.000493889,0.00032926
2068,2,16,14,100,79.5906,1.90E-05,1.90E-05,1,0,0.001062377,0.002959478,51.3806,82.2051,5.0577,16,0.00079678,5,0,0
2138,2,19,12,730,64.1664,0.001023737,0.000485841,3,3.47E-05,3.47E-05,0.003244725,47.3118,67.016,3.5401,15,0.00072876,6,0,5.21E-05
2153,2,18,6,180,74.733,0.0008881,0.000111012,3,0.000111012,0.000111012,0.002442274,52.5138,77.6,5.4273,15,0.0024423,5,0,0
2191,2,24,16,100,79.9734,0.001241549,0.000291689,7,7.48E-06,0.000142105,0.002296117,67.5686,88.3518,6.4267,30,0.0010247,8,0,0
2212,2,17,70,1000,87.9894,0.001528706,0.000198166,4,1.42E-05,0.000495414,0.002887555,31.9606,66.6471,5.1422,16,0.0010474,6,0,0
2221,2,23,6,600,54.366,0.000651734,0.000145783,0,0,3.43E-05,0.002195314,63.8902,90.5156,4.625,23,0.00067746,6,0,0.00019724
2228,2,22,10,80,51.1098,0.001030177,9.45E-05,5,1.35E-05,0.000310403,0.002442733,80.1993,93.5912,3.5746,35,0.00034189,6,0,0
2229,2,19,12,600,60.426,0.000118911,3.96E-05,3,0,4.95E-05,0.002269214,104.5965,91.8952,4.9825,27,0.00035673,6,0,0
2237,2,30,8,600,72.9954,0.001126301,0.00038838,5,0,0.000491948,0.003521309,46.0221,66.4706,3.625,27,0.00094506,7,0,0.00027187
2253,2,27,8,50,84.489,0.004560018,0.000266996,3,2.11E-05,0.000393468,0.003323403,76.7712,73.5307,3.7949,29,0.00063236,8,0,0
2284,2,19,30,200,56.8998,0.001930633,0.000169354,4,0,0.000541932,0.002032245,74.9153,110.9333,4.5333,16,0.00050806,3,0,0
2314,2,16,14,730,92.43,0.000887372,0.000273038,0,3.41E-05,0.000432309,0.002172924,35.3474,69.822,7.5707,20,0.001752,6,0,0
2442,2,18,2,200,78.2244,0.001938105,0.000217068,6,0,0.000558174,0.002325726,48.5638,86.24,5.5733,22,0.0018916,6,0,0
2449,2,20,16,450,56.5518,0.000305499,0.00015275,2,0,0.000101833,0.001756619,24.5882,78.6087,5.8986,5,0.00073829,2,0,0
2475,2,17,14,243,52.3722,0.00055417,0.000207814,2,3.46E-05,8.66E-05,0.002736215,75.9236,77.2152,3.3797,16,0.00067539,4,0,5.20E-05
2557,2,21,14,250,82.374,0.001487349,0.000421117,7,0,0.000134399,0.00264318,34.0136,75.1186,5.4136,17,0.00059136,7,0,8.06E-05
2575,2,16,20,100,30.9402,0.000728032,0.000126614,1,0,0.000221575,0.002089137,73.5385,141.3939,2.5303,9,0.00063307,3,0,0
2618,2,22,20,700,94.0836,0.000845219,0.000211305,3,0,0.00042261,0.003486529,22.9313,59.7576,6.8636,17,0.00068674,2,0,0
2625,2,17,16,650,80.6232,0.000761252,0.000292789,4,6.69E-05,0.000276058,0.002626736,38.5815,66.9936,5.7962,26,0.00059394,9,0.000342981,0.00032625
2639,2,23,4,800,63.7386,0.000483108,5.00E-05,1,0,0.000499767,0.001849137,53.6364,89.2613,6.4595,13,0.0011994,7,0,0
2657,2,22,12,100,67.8552,0.00059969,0.000176379,3,8.82E-05,0.000458586,0.002575138,34.069,76.3014,4.7466,16,0.00074079,5,0,0
2661,2,16,42,900,65.6202,0.001309497,0.000355842,3,0,0.000412776,0.00334491,59.1282,71.5234,3.3957,21,0.00092519,6,0,7.12E-05
2662,2,43,10,730,86.0586,0.005424088,0.000327968,5,2.52E-05,0.00045411,0.002510218,50.0606,79.9598,4.3568,20,0.00063071,7,0,6.31E-05
2722,2,18,20,180,91.8954,0.00102373,7.87E-05,0,2.62E-05,0.00049874,0.002939941,36.0721,58.4643,5.4554,14,0.00094498,5,0,0
2727,2,20,12,400,103.2642,0.000851666,7.22E-05,1,5.77E-05,0.000765056,0.002988048,39.3204,66.8599,6.2609,22,0.0014002,6,0,0
2729,2,24,10,60,71.7522,0.001606426,0.00021625,7,0,0.000262589,0.002270621,46.0274,87.9184,5.3537,28,0.0019771,5,0,0
2740,2,17,8,40,37.3692,0.000464329,0.000191194,2,2.73E-05,0.000136567,0.001775374,84.8125,116.3692,3.7692,12,0.00057358,3,0,0
2791,2,34,8,600,73.743,0.001153937,0.000169048,9,0,0.000492444,0.002410772,62.6667,86.1951,5.75,27,0.00074969,13,2.94E-05,7.35E-06
2865,2,17,6,800,71.4978,0.00162754,0.000283587,6,0.000443875,0.000382225,0.00244131,61.6244,89.2727,4.9091,16,0.00078911,7,0,0
2970,2,26,20,650,88.5954,0.000153546,2.79E-05,4,0.000348967,0.000404802,0.002172902,61.7339,71.0921,7.6595,33,0.00026521,7,0,0
2974,2,16,24,900,82.5966,0.002204056,0.000413907,1,3.10E-05,0.000434603,0.002690397,56.6486,75.9385,5.1231,24,0.00056912,6,0,3.10E-05
2978,2,19,4,24,70.1142,0.000573248,6.37E-05,2,0,0,0.002462845,63.0957,73.5517,5.2328,16,0.00080679,5,0,8.49E-05
2984,2,22,42,150,94.0596,0.002269377,0.000245688,6,7.11E-05,0.000452582,0.00300644,64.4569,75.3892,5.1957,35,0.00099568,9,0.000148706,0.00017457
2989,2,16,20,100,53.5938,0.001769937,0.000204786,2,2.93E-05,1.46E-05,0.002706103,65.0217,84.3459,3.1405,11,0.00083377,4,0,0
2995,2,22,8,12,39.2142,0.000676108,8.72E-05,6,1.45E-05,0.000348959,0.001991974,89.5385,108.4526,3.4015,36,0.00048709,7,0,0
3012,2,18,28,690,94.2102,0.00197533,0.00056844,3,0,0.000270009,0.002359027,62.9333,72.1205,6.8072,17,0.00092372,6,0,0
3027,2,16,72,144,74.52,0.001472848,0.000166496,5,0,0.000102459,0.002574283,56.44,80.0995,4.9502,13,0.00062756,6,0,3.84E-05
3037,2,37,30,125,49.896,0.000252797,1.65E-05,1,0,5.50E-06,0.002286167,67.6916,111.0192,4.149,27,0.0002473,6,3.30E-05,1.65E-05
3092,2,31,12,450,47.6664,0.001695374,0.000228823,6,3.12E-05,0.00019762,0.001903395,53.033,112.3497,3.9727,18,0.00053045,9,0,0
3114,2,19,28,200,46.8024,0.001016352,0.000158099,3,0,6.78E-05,0.002665101,75.1111,89.2542,2.9492,9,0.00042913,5,0,0
3139,2,25,12,850,42.8712,0.000449708,0.000149903,2,0,0,0.002510868,82.6165,105.2537,3.1567,15,0.00056213,4,0,7.50E-05
3147,2,16,16,300,74.5758,0.001036648,0.000286312,6,0,8.89E-05,0.004116973,45.8846,64.9017,3.3046,15,0.00052326,7,0,0
3173,2,30,6,80,40.5048,0.000956429,0.000460503,7,1.77E-05,8.86E-05,0.00246192,78.8116,107.4245,2.7554,13,0.00081474,6,0,3.54E-05
3180,2,26,16,100,70.9566,0.001965626,0.000430488,6,0.000105592,0.000438611,0.003224601,41.1212,66.0252,3.5164,29,0.00055232,8,0,0.00022743
3222,2,26,8,500,86.6322,0.000692938,0.000105447,2,0.00019583,0.000391661,0.002455411,42.2469,77.4233,6.2025,18,0.0013106,5,0,0
3243,2,32,28,110,58.8558,0.001363636,0.000307487,1,1.34E-05,1.34E-05,0.002406417,50.1229,88.0222,4.0389,15,0.00044118,3,0,0
3248,2,20,4,400,73.0272,0.002394216,0.000571169,2,2.35E-05,0.000289497,0.003810403,59.7531,66.9487,3.2094,25,0.0004851,8,0,0
3267,2,24,8,150,67.4424,0.001541184,0.000185513,7,2.85E-05,0.000371026,0.002368857,57.5515,99.6386,4.7892,18,0.00091329,6,0,0
3283,2,29,8,300,92.841,0.002517734,0.00045976,3,1.09E-05,0.000175147,0.003065067,37.9498,65.2571,5.7214,21,0.0013027,6,0.000175147,0.00058017
3341,2,27,8,200,78.831,1.06E-05,7.40E-05,2,0,7.40E-05,0.002938938,48.5921,82.0719,5.1871,29,0.00085631,7,0,0
3352,2,30,6,500,69.9852,0.001004133,6.64E-05,4,5.39E-05,0.000556007,0.00264311,82.3711,75.9309,4.5856,29,0.0002946,8,0,5.81E-05
3360,2,41,8,250,54.2406,0.002683339,0.000381388,2,0,4.09E-05,0.002615234,68.0628,99.8333,2.9323,13,0.00044949,4,0,0
3408,2,18,8,250,71.3928,0.000481245,4.01E-05,3,0,0.000106943,0.00207871,82.4774,90.3023,6.2701,25,0.00042777,3,0,0
3439,2,16,10,150,63.261,0.003416301,0.000352476,5,0,4.07E-05,0.002874031,72.2844,95.8491,3.0708,19,0.00073206,5,0,0
3452,2,24,20,750,50.9088,0.000814775,0.000237643,3,0,0.000509234,0.001799294,52.4615,77.9623,5.0377,11,0.00091662,4,0,3.39E-05
3527,2,17,2,70,47.4726,0.000148177,4.94E-05,2,0,0.000740887,0.002247358,60.4889,111.0769,4.044,12,0.00044453,4,0,0
3572,2,16,12,500,49.4712,0.00018801,0.000134293,1,0,5.37E-05,0.002497851,34.087,69.0753,3.6667,9,0.00080576,3,0,0
3612,2,19,8,150,38.8008,1.81E-05,9.07E-05,3,0,0,0.002647614,86.2345,81.1507,2.8767,18,0.00090672,6,0,0.00010881
3655,2,24,20,1148,80.0532,0.000921301,0.000204733,2,0.000235444,4.09E-05,0.002927688,61.1228,76.2517,4.9231,27,0.0010851,6,6.14E-05,2.05E-05
3678,2,19,20,600,98.4516,0.002010198,9.81E-05,1,0,9.81E-05,0.003052069,39.3387,66.1365,5.5221,24,0.0013115,6,0,0
3683,2,16,4,120,88.0692,0.00093664,0.000118562,1,1.19E-05,0.000331974,0.003296026,26.8303,63.8417,4.8597,21,0.00072323,7,0,0
3717,2,22,6,100,73.5396,0.000153669,1.92E-05,1,5.76E-05,0.000249712,0.002669996,62.8406,65.036,5.1583,15,0.00071072,6,0,9.60E-05
3720,2,18,14,230,64.9608,0,0,0,0,0.000110239,0.002623688,32.7797,68.437,4.7479,14,0.00063939,4,0,0
3721,2,17,24,75,72.2862,0.001426364,0.000118864,0,2.97E-05,0.000178296,0.001515512,77.52,107.5294,8,19,0.00065375,5,0,0
3723,2,21,10,730,66.3108,0.002580317,0.000327082,1,0,0.000963076,0.002616659,57.5385,79.5833,3.9097,15,0.00074502,5,0,0
3738,2,19,6,40,58.515,0.000835282,8.35E-05,2,0.000111371,5.57E-05,0.001781936,88.9524,121.5,5.6875,11,0.00041764,2,0,0
3740,2,26,6,40,64.0362,0.000485284,0.000169285,4,7.90E-05,0.000428855,0.001895991,34.5389,94.0714,6.4643,21,0.000948,9,1.13E-05,4.51E-05
3759,2,19,8,230,56.637,0.001045461,0.000326004,1,0,3.37E-05,0.003035208,47.3309,81.4074,3.3,17,0.00080939,8,5.62E-05,4.50E-05
3826,2,24,12,600,60.9768,0.00185825,0.000235553,0,0,0.000287898,0.00175356,60.9697,127.2239,5.5373,11,0.00047111,3,0,0
3840,2,23,10,800,62.4576,0.002544438,0.000215023,0,0,0.000215023,0.001505161,77.0732,102.4762,5.7381,10,0.00086009,5,0,0
3897,2,19,10,250,48.7956,0.00098646,0.000270793,1,3.87E-05,0.000193424,0.00098646,82.64,139.5294,8.3922,9,0.00090909,5,0,0
3983,2,34,14,270,37.4478,0.000682329,0.000129556,2,7.77E-05,0.000224564,0.001908793,61.8182,121.0498,3.5023,20,0.00040594,9,0,6.05E-05
3988,2,21,20,400,63.465,0.00082773,0.000196266,1,1.71E-05,0.000162133,0.002073591,56.6777,91.9835,6.428,24,0.0007168,9,0,8.53E-06
4012,2,18,28,310,79.4268,0.003301765,0.000241593,3,0,0.00020938,0.003092385,66.0314,66.6875,3.6823,29,0.00082141,7,4.83E-05,4.83E-05
4029,2,20,8,150,91.5666,2.40E-05,4.80E-05,2,4.80E-05,0.000407576,0.002493407,32.4251,82.2885,6.9423,24,0.0017622,7,0,0
4067,2,31,4,40,82.5078,0.002401218,0.000302593,10,7.81E-05,0.001444635,0.002245041,53.3799,86.3304,5.9348,28,0.00096634,9,0,0
4080,2,17,20,300,75.1008,0.000467424,0.000143823,3,0,0.000431468,0.002337121,19.75,63.6308,5.4,8,0.00082698,3,0,0
4098,2,27,2,10,122.805,0.00100222,4.63E-05,3,0.000339213,0.000354632,0.002451585,17.8481,68.8805,9.0755,16,0.0008172,5,0,0
4110,2,23,20,100,45.8268,0.000212287,4.61E-05,0,8.31E-05,0.000276896,0.002353614,54.9921,98.5098,3.7333,22,0.00083992,6,8.31E-05,0.00011076
4116,2,26,12,200,114.6144,0.001604769,0.000267461,6,0,0.000433033,0.002725559,27.3803,63.3084,7.5374,18,0.00082786,5,0,0
4121,2,23,20,75,59.9622,0.000943977,0.00020278,6,0.000251727,6.29E-05,0.002328476,38.9518,92.8649,4.7177,21,0.00070623,6,0,0
4127,2,22,12,300,45.9942,0.000461368,0.000153789,3,0,3.08E-05,0.001184178,45.2632,100.8831,7.1558,11,0.00039985,5,0,0
4130,2,16,20,85,89.1858,0.003983716,0.000232626,0,0,5.82E-05,0.002791509,41.3403,77.0625,4.7135,16,0.00077057,5,0,0
4150,2,19,10,100,94.032,0.004095767,0.00033399,6,3.52E-05,0.00010547,0.002214878,41.024,74.0317,6.2619,14,0.0013184,6,0,0
4151,2,20,8,80,71.025,0.001302018,7.51E-05,3,0.000137714,0.000187791,0.002128299,60.0473,77.3647,5.9176,29,0.0010892,8,0,0
4173,2,16,4,400,107.3424,0.00102441,0.000234151,0,1.46E-05,4.39E-05,0.003292747,52.9464,57.9911,5.7956,16,0.00087807,4,0,7.32E-05
4183,2,18,10,80,46.5432,0.001288303,0.000510134,3,0,0.000138341,0.002939752,90.3127,79.5176,2.6088,27,0.00045826,6,0,0.00014699
4198,2,21,10,100,61.6782,0.000977708,0.000195542,3,1.96E-05,0.000527963,0.001798983,92.3516,97.3913,6.1087,14,0.001095,5,0,0
4227,2,18,8,400,119.2446,0.002190883,0.000122739,5,0.000325257,0.002031323,0.00329553,34.9925,67.4637,6.3408,23,0.00062597,7,6.14E-05,0.00015956
4258,2,20,28,80,77.5758,0.001094819,0.000615836,4,2.93E-05,0.000469208,0.003626589,47.5135,58.1671,3.8086,19,0.00053763,9,0.000224829,9.78E-05
4259,2,19,14,100,79.641,0.001365099,0.000373606,4,0,0.000114956,0.003017588,46.4115,58.8952,4.5476,19,0.00083343,5,0,0.00012933
4262,2,24,36,400,47.2302,0.000994361,0.000352432,4,3.78E-05,0.000113282,0.002920149,78.2338,88.5517,2.6983,16,0.00050347,7,0,0
4273,2,16,14,200,36.24774,7.71E-05,2.20E-05,1,0,9.92E-05,0.002269822,78.8683,103.9029,2.9272,15,0.00016528,5,0,1.10E-05
4290,2,22,48,1500,124.9362,0.005862487,0.000302683,6,0.000318613,0.000971771,0.003679985,37.7739,56.1905,4.9784,23,0.001147,8,0,0
4295,2,19,10,100,41.6328,0.000258279,4.30E-05,3,0,0.000143489,0.001922746,42.3759,103.7612,4.0896,18,0.00028698,6,0,8.61E-05
4320,2,16,10,10,44.97,0.001562361,0.000133917,4,0,0,0.001740916,156.6234,110.6154,3.8462,18,0.00064726,5,0,0
4363,2,29,6,250,151.647,0.011405672,0.000336285,7,1.40E-05,0.00022419,0.002844412,30.7723,76.6305,6.069,22,0.00096682,4,0,0
4386,2,29,6,100,68.2098,0.001034959,0.000143744,5,1.44E-05,2.87E-05,0.002716766,53.0638,72.4868,4.3386,12,0.00077622,6,0,0.00020124
4391,2,20,6,350,90.081,0.001066033,0.000243665,3,6.09E-05,0.000517788,0.002314815,67.4667,64.2105,6.8684,18,0.00091374,5,0,0
4396,2,21,10,60,51.0048,0.00109892,0.000294199,3,0,6.92E-05,0.00255261,65.4422,95.3492,3.4407,17,0.00057975,6,0,0.00024228
