GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
604,3,21,10,200,68.1486,0.00163942,0.000392537,0,2.31E-05,2.31E-05,0.004133186,29.3034,56.9832,2.7374,16,0.00076198,4,0,0.00011545
621,3,16,20,450,124.5054,0.003002681,0.000428954,5,0,0.000321716,0.003069705,32.0702,58.2533,6.821,21,0.0015952,8,0.000174263,0.00013405
630,3,19,10,300,121.377,0.002363636,0.000439394,2,1.52E-05,4.55E-05,0.003166667,50.0769,52.6699,6.5837,27,0.001697,6,0.000393939,0.00025758
633,3,16,8,92,100.3074,0.000140722,7.82E-05,3,1.56E-05,0.000234536,0.003877666,32.3401,58.0484,4.6694,15,0.0012821,6,0,0
650,3,27,10,220,84.8274,0.001821677,0.000415973,2,0.000229503,0.000502037,0.002395433,37.6867,86.5868,6.4251,13,0.0017069,6,0.000387286,0.00014344
652,3,17,8,730,114.2478,0.000791855,0.000113122,1,0,0.000113122,0.002036199,24.1509,79.037,10.2222,9,0.0012443,4,0,7.54E-05
654,3,26,8,730,93.5688,0.000646802,6.69E-05,2,0,6.69E-05,0.003367829,42.4533,65.1391,4.9669,17,0.001472,5,0,0
681,3,28,12,500,48.0486,0.000844286,0.000114093,3,0,6.85E-05,0.00157448,65.4706,114.4348,5.4203,10,0.0013007,4,0,6.85E-05
703,3,23,16,500,99.9318,0.002242241,0.0004167,3,3.97E-05,0.000496071,0.002797841,65.3429,73.7589,5.9858,13,0.001766,5,0,0
713,3,20,20,500,133.8408,0.004806286,0.000397041,1,3.13E-05,0.00033435,0.004231621,33.6436,47.2494,5.0049,31,0.00097171,7,0.000303005,3.13E-05
724,3,23,24,700,76.1916,0.001288028,0.000214671,1,3.07E-05,0.000199338,0.002944063,47.9162,76.7083,4.3021,18,0.0011347,6,0,1.53E-05
732,3,20,10,300,55.4748,7.80E-05,7.80E-05,4,9.36E-05,0.00053062,0.002247331,41.7902,91.0556,4.5972,23,0.00042137,6,0,0
736,3,18,28,450,137.964,0.003995991,0.000359768,1,0,0.001015059,0.003096572,35.7,51.1701,7.3278,22,0.0013491,8,0,0
765,3,23,8,96,82.458,0.002222133,0.000400384,6,0,4.00E-05,0.00359345,53.8883,67.7326,3.7911,22,0.00053051,6,0,0
774,3,21,10,350,95.8032,0.001626243,0.000267169,4,4.65E-05,0.000569185,0.003113094,37.2584,72.0896,5.3321,23,0.0010454,6,0,0
780,3,19,28,100,86.1144,0.001083221,0.00014941,0,3.74E-05,0.000361074,0.002415459,48.2487,77.4845,6.4175,13,0.00057274,5,0,0.00043578
792,3,17,8,120,69.5898,0.001306587,0.000499577,2,0,0.00021136,0.002699639,60.1714,84.5694,4.5872,19,0.0005284,8,0.000240181,0.00033625
822,3,23,6,650,93.6108,0.001629286,0.000205496,6,1.47E-05,0.000176139,0.003082433,44.689,64.7238,5.3048,17,0.00091005,6,0,7.34E-05
833,3,23,16,300,125.7312,0.00267441,0.000573088,8,0,0.000362956,0.004355467,25.1253,57.0965,4.8816,24,0.00097425,9,0,0
843,3,22,20,300,63.7248,0.002390509,0.000280368,1,0.00011805,0.000442687,0.001815016,47.6721,133.3984,6.0407,16,0.001151,6,0,2.95E-05
866,3,20,6,1000,61.467,4.00E-05,2.85E-05,4,5.71E-05,4.57E-05,0.003049059,47.2495,85.5431,3.9345,24,0.00038827,9,0,5.71E-05
902,3,27,28,300,102.8652,0.001224109,0.000262309,7,1.94E-05,0.001476703,0.00254537,58.9732,65.1756,7.5115,25,0.00086465,9,8.74E-05,0.00070921
905,3,25,8,700,78.8676,0.001100829,0.000146204,3,0.000189205,0.000266607,0.003233685,43.6267,75.1596,4.2128,22,0.00068802,7,0,0
910,3,19,6,100,101.598,0.002936169,0.000382223,6,2.61E-05,0.000477779,0.003274957,38.4468,57.3156,5.0345,28,0.00061677,8,9.56E-05,0.00037354
912,3,23,30,400,97.1082,0.005009945,0.00019702,10,0,0.000281458,0.003067888,46.4294,82.5566,4.4098,19,0.00058168,5,0,0
915,3,18,20,500,119.8566,0.004625937,0.000412081,3,0,0.000265859,0.002937736,40.5091,66.1357,6.4932,26,0.0011565,7,0.000106343,0.00071782
958,3,18,6,180,90.2904,0.001770234,0.000343318,4,0,0.000632993,0.003669213,44.6217,61.3567,4.1433,17,0.00080465,5,0,0
974,3,17,20,80,48.8586,0.000947622,0.000430737,2,0,0.000105291,0.002603568,68.6347,86.1176,3.4301,20,0.00070832,7,0,0.00010529
975,3,19,14,900,91.0182,0.002963836,0.00048152,5,1.66E-05,0.000157739,0.002847607,48.4678,71.1487,5.2187,16,0.00064756,6,0,0.00059775
995,3,22,12,25,90.6156,0.001465581,0.000111029,5,0,0.00019245,0.003019985,40.6683,58.0294,5.1985,30,0.00056255,6,0,0
1025,3,26,6,300,56.1744,0.000999864,0.000193156,4,3.41E-05,0.000306776,0.002942781,56.5271,80.1853,3.3591,22,0.00076126,7,0,7.95E-05
1043,3,16,10,200,76.6992,0.000326526,0.000118737,3,0.000118737,0.000282,0.002627048,39.5909,90.4633,5.4576,14,0.00068274,8,0,5.94E-05
1053,3,26,24,120,85.4424,0.003162212,0.000444686,5,4.94E-05,6.18E-05,0.002939869,45.6371,78.8908,4.5042,23,0.0012105,6,0,0.00013588
1091,3,18,20,300,62.0088,0.000928156,0.000225768,2,0,0.000125426,0.002633955,35.3876,80.9143,4.2571,13,0.00081527,7,0,0.00022577
1094,3,18,24,200,52.3524,0.000873719,0.000174744,5,0,0.000128145,0.002947344,43.5238,83.3202,3.1146,19,0.00036114,6,0,0
1132,3,18,12,700,64.77,0.000803342,0.000223151,2,3.57E-05,2.68E-05,0.002918809,42.3926,76.4648,3.9358,15,0.00059804,6,0,0
1150,3,26,14,1000,77.913,5.24E-05,1.75E-05,0,8.74E-06,0.000122335,0.00360014,45.2652,55.3689,4.0413,17,0.00030584,6,0,0.00012233
1154,3,20,20,800,66.8904,0.000125968,0.000267683,3,7.87E-05,0.000251937,0.002188701,32.6957,72.5468,5.7626,15,0.00069283,4,0,0.00014171
1172,3,18,28,800,133.4148,0.004160126,0.000347612,6,0,0.000269119,0.003106078,40.7681,75.769,7.491,22,0.0014689,8,3.36E-05,0
1193,3,22,6,250,84.7632,0.002426058,0.000463947,4,2.90E-05,0.000212643,0.00329596,53.6941,61.1261,4.2639,29,0.00055094,10,6.77E-05,0.00026097
1232,3,18,2,500,61.7034,0.000486443,0.000119617,4,0,0.000239234,0.003333333,49.4772,80.1818,3.3708,41,0.00047049,6,0,6.38E-05
1235,3,18,6,40,72.9252,0.001031867,0.000273141,5,1.52E-05,0.00016692,0.002443096,53.85,79.4286,5.2298,17,0.0007132,6,0.000136571,7.59E-05
1237,3,19,20,1000,61.875,0.001870067,0.000247965,4,0.000206637,0.000175642,0.003316527,44.925,78.4299,3.0779,23,0.00056825,8,0,0
1238,3,33,6,365,51.1932,0.000259384,4.58E-05,2,0.000106805,0.000167836,0.002288679,62.8993,96.5333,4.2067,13,0.00096125,4,0,0
1240,3,20,24,325,137.3052,0.007369852,0.000365879,1,2.61E-05,0.000209074,0.003292912,31.392,61.1429,5.4286,16,0.00073176,5,0,0
1253,3,19,28,480,120.9294,0.00208252,0.00018439,6,3.25E-05,0.000141004,0.003557638,34.0673,63.5732,5.6311,28,0.0011931,6,0,0
1255,3,19,56,2500,119.9976,0.001156206,0.000389335,3,1.18E-05,0.000377537,0.003421425,50.3668,60.8414,6.1034,15,0.0012742,7,0.000106182,1.18E-05
1265,3,26,8,100,67.2912,0.00197533,0.000412119,3,0,0.000156321,0.003339586,48.2906,68.9362,3.2213,18,0.00089529,5,0,0
1279,3,26,2,500,51.363,0.000451574,0.000397815,3,0,0.000301049,0.002505161,61,79.4678,3.9056,27,0.00054834,9,7.53E-05,0
1292,3,23,4,200,92.88,0.002164846,0.000273919,4,3.53E-05,0.000309264,0.002801046,64.0633,74.2839,5.5931,28,0.00098964,9,7.07E-05,0.00015905
1339,3,22,24,800,91.4178,0.001185002,0.00010612,3,0,0,0.002741422,63.0649,81.0581,5.8581,20,0.00072515,5,0,0
1375,3,16,24,730,101.6082,0.006837904,0.000338424,7,2.60E-05,0.000329747,0.003418952,64.2239,66.3046,3.7234,32,0.00053801,5,0,0
1382,3,22,10,600,71.2914,0.001147512,9.00E-05,4,0.000168752,7.88E-05,0.003296283,44.6301,69.8976,3.6997,23,0.00059626,7,0,0
1397,3,23,4,50,97.3866,0.00292644,0.00044409,5,4.55E-05,0.000239126,0.003154179,33.3043,66.3538,5.2888,18,0.00097928,7,0.000170804,0.00035299
1408,3,19,42,450,220.0692,0.013081841,0.000230179,5,8.95E-05,6.39E-05,0.004245524,29.3897,42.5422,6.6747,22,0.0013555,7,0.000179028,0.00067775
1413,3,20,10,100,45.5952,0.000258119,9.39E-05,0,1.17E-05,9.39E-05,0.002393467,62.1084,91,3.7353,13,0.00065703,6,0,9.39E-05
1477,3,22,20,150,69.0534,1.24E-05,0.000123781,3,0,0.000148537,0.002772689,33.5426,63.6607,4.6964,23,0.00074268,5,0,0
1488,3,25,10,400,75.2358,0.001032018,0.000201369,1,0,0.000629279,0.002064035,28.9383,91.4634,6.5,10,0.0017872,5,0,2.52E-05
1491,3,22,6,40,121.6998,0.001469755,0.000212495,5,3.54E-05,0.00033645,0.00327596,44.0652,50.2054,6.4595,20,0.00040728,4,0,0
1521,3,20,10,300,123.8316,0.002460809,0.000148104,5,2.28E-05,0.000660773,0.00375957,42.9787,57.903,5.5394,24,0.001276,8,0.000421528,0.0011962
1575,3,16,12,650,131.919,0.001699547,0.000399893,0,0.000344353,0.001088599,0.002843686,48.7059,52.2656,8.5469,23,0.0009553,7,0.000322136,0.00029992
1588,3,17,10,150,72.1848,0.001459369,0.00018784,4,8.67E-05,0.00017339,0.002485262,33.0058,70.3488,5.1802,11,0.00062132,6,0,0
1595,3,24,6,400,62.2626,0.001590323,0.000293297,5,7.17E-05,7.82E-05,0.003297964,86.297,75.9605,3.0771,28,0.00044972,8,0,1.96E-05
1607,3,23,6,300,99.9426,0.002428103,0.000271191,9,5.05E-05,6.31E-06,0.003380424,48.2991,73.0896,5.2631,36,0.00075681,10,2.52E-05,0.00014506
1620,3,18,4,200,81.708,0.00053286,0.000199822,2,4.44E-05,0.00017762,0.003174956,33.2676,56.6434,4.7483,11,0.0008881,5,0,8.88E-05
1624,3,28,42,1260,84.666,0.000737912,0.000374813,10,0.000128842,0.001546102,0.003162481,39.3606,63.9556,4.7704,22,0.00089018,8,0,0
1626,3,16,28,450,109.6626,0.004303123,0.000114242,3,0,0.00053313,0.002665651,32.5797,63.4286,6.0143,15,0.00095202,5,0,0
1676,3,24,4,150,60.7368,0.001979651,0.000241702,5,2.30E-05,0.000368307,0.002808342,72.6914,95.0328,3.2582,15,0.00069058,5,0,0
1688,3,25,10,50,163.2084,0.016906678,0.000564733,5,0,5.29E-05,0.003723705,45.3524,73.0237,3.654,12,0.00063532,5,0,0
1692,3,21,12,500,68.1282,0.003165809,0.000296795,0,4.95E-05,0.000284428,0.002386723,62.0417,85.9275,4.1865,20,0.00068015,9,9.89E-05,0.00012366
1753,3,26,2,200,57.9156,0.0014153,0.000136087,5,7.26E-05,0.000326608,0.001587676,80.3218,128.16,6.2286,23,0.00054435,7,0,0
1767,3,17,8,350,87.5772,0.002132793,0.000495497,2,0,6.46E-05,0.00294067,30.8824,79.8095,4.8462,19,0.0010987,3,0,0
1770,3,18,10,160,54.1056,2.80E-05,5.61E-05,0,0,0.000112183,0.002159524,67.0526,88.6234,4.7532,10,0.00056092,4,0,0
1796,3,22,4,300,90.4908,0.001255937,0.000251187,3,0,0.000411034,0.002671721,66.2414,65.641,5.9402,21,0.00061655,4,0,0
1810,3,38,16,730,97.992,0.001966576,0.000236937,5,0.00033961,0.000252733,0.00259051,38.8012,91.2927,6.5976,34,0.0011768,9,7.90E-05,3.16E-05
1816,3,26,6,400,56.5494,0.002038821,0.000250382,3,3.58E-05,0.000119229,0.002885349,70.0415,85.8512,3.0661,17,0.0010254,6,0,0
1822,3,16,14,730,84.624,0.001035725,0.000553333,3,2.13E-05,0.000205726,0.00290145,31.5784,66.5917,5.1051,26,0.00048239,7,0,0.00013479
1839,3,24,8,700,81.03,0.002013609,0.000335602,7,9.26E-05,0.000335602,0.002881544,50.8387,70.5703,4.5783,24,0.00069435,4,0,0
1848,3,22,12,700,103.506,0.002190914,5.33E-05,4,3.80E-05,0.000190184,0.002769072,32.8375,72.4176,6.6099,24,0.00083681,9,0.000205398,0.00054773
1886,3,23,50,700,53.2722,0.000986926,0.000128172,5,2.56E-05,7.69E-05,0.003191489,66.4355,83.6145,2.8032,23,0.00062804,8,0,0
1905,3,16,8,200,116.4156,0.002131656,0.000298134,3,0,2.98E-05,0.003816111,28.3451,47.5938,5.1211,23,0.00068571,7,0,0
1921,3,17,28,300,112.8102,0.001724196,0.000403714,3,0.000100929,0.000319607,0.003751178,29.9056,54.278,5.2489,23,0.00074014,6,0,0
1926,3,24,16,256,69.3924,0.003137966,0.000514278,6,0,2.61E-05,0.003181549,54.0879,70.6082,3.2247,16,0.00064503,7,0,0
1930,3,17,8,400,94.158,0.001703224,0.000145397,3,0,0.00020771,0.002907943,26.9928,63.6286,5.6714,18,0.0022017,5,0,0
1953,3,16,14,600,102.4686,0.00149056,0.000248427,3,0,0.000307576,0.002697203,44.4581,69.7719,6.3202,22,0.0012185,6,0,0
1959,3,16,12,300,122.2992,0.003660924,0.00027408,4,1.96E-05,0.000783085,0.00252545,41.7188,67.907,7.5736,15,0.001018,6,0,0
1969,3,20,12,500,52.2006,0.001563838,0.000329229,7,1.65E-05,0.000131692,0.002255218,72.8529,115.7372,3.8175,11,0.00080661,6,0,0
2077,3,24,10,400,55.9452,0.000239785,0.000220602,3,2.88E-05,0.000345291,0.002493766,58.7181,79.8615,4.2462,21,0.00053712,8,0,0.00016305
2099,3,19,24,350,115.3236,0.002736111,0.000375,8,1.39E-05,0.000597222,0.003791667,45.7647,63.5458,5.0916,20,0.0018889,6,0,0
2105,3,18,10,300,85.578,0.001462402,0.000448156,3,2.36E-05,0.000601472,0.003255024,54.0364,78.9565,5.4819,23,0.0015685,7,0,0
2123,3,22,28,800,89.5602,0.001971103,8.25E-05,0,8.25E-05,0.000366717,0.002585353,62.9466,76.227,6.0035,29,0.0011918,9,0.000165023,0.00028421
2125,3,30,8,800,62.259,0.000933606,0.000336532,4,5.43E-05,0.000119415,0.002605411,49.841,82.1333,4.2958,18,0.0006405,7,0,0
2129,3,27,14,300,106.695,0.003000343,0.000190498,4,0,9.52E-05,0.003409914,69.0196,64.6257,5.067,23,0.00069532,8,0,0
2146,3,17,16,400,131.4708,0.002176002,0.000409767,4,0,0.000536936,0.003320522,33.9658,54.6894,7.2809,20,0.001201,7,0,0
2159,3,23,2,200,83.748,0.000703521,0.000120339,4,0,0.000314733,0.002814085,35.8812,82.8026,5.3059,27,0.00069426,6,0,0
2220,3,22,24,700,84.9726,0.000966884,7.55E-05,2,3.02E-05,9.06E-05,0.003520063,77.2414,68.0858,4.0129,21,0.0014805,6,0,0
2233,3,17,8,540,152.7588,0.007199945,0.000241147,2,3.44E-05,0.002273667,0.001722475,19.1837,90.88,12.68,8,0.00086124,3,0,0
2249,3,22,8,600,141.075,0.004232642,0.000493443,5,0,0.000307031,0.004638361,40.0853,46.0426,5.1915,40,0.001283,7,0.000219308,0.00041668
2271,3,28,4,450,45.1164,0.001078786,0.000330596,2,6.96E-05,8.70E-05,0.002575167,65.8231,83.6486,2.9932,16,0.00048719,7,0,0.0001044
2327,3,33,6,300,57.5424,0.001788618,0.000243902,4,0,8.13E-05,0.003319783,57.9344,76.6857,2.7306,23,0.00086721,5,0.000108401,9.49E-05
2331,3,27,12,500,100.7694,0.00123995,0.000229991,5,7.00E-05,0.000179993,0.003309868,52.2909,69.7885,5.3867,26,0.00081997,10,0,1.00E-05
2332,3,18,36,800,82.8966,0.003199777,0.00031799,1,0.000198744,0.000397488,0.002504174,52.64,72.0952,5.0476,20,0.0008546,4,0,0.00065585
2343,3,18,10,500,104.1048,0.002566074,0.000429169,1,0,0.000160938,0.002378313,25.1774,72.1053,7.8083,19,0.00071528,6,0.000590108,0.00094775
2351,3,17,12,670,106.9536,0.001962252,3.82E-05,4,0.000129799,0.000259598,0.002641786,51.1652,78.659,7.1676,27,0.0016492,10,0.000259598,0.00027487
2373,3,21,8,600,96.3282,0.000239885,5.33E-05,1,4.00E-05,0.000186577,0.002891945,42.7593,75.7235,6.1982,20,0.0011728,6,0,1.33E-05
2375,3,23,20,140,97.4982,0.001815839,0.000410028,2,7.32E-05,0.000410028,0.002152648,35.6712,89.7415,7.7415,11,0.0010983,5,0,0
2396,3,25,4,330,66.7788,0.001068165,0.000375836,6,0.000138466,0.000365945,0.002452823,52.1457,78.9194,4.8427,21,0.00054397,7,0,0.00018792
2404,3,20,8,100,78.525,0.000125086,3.13E-05,0,1.56E-05,0.00073488,0.00312715,35.7186,60.28,4.75,15,0.00084433,6,0,0.00010945
2472,3,18,10,300,99.705,0.002241594,0.000300955,7,1.04E-05,0.000487754,0.003569946,53.4111,63.314,4.7384,24,0.0010689,9,0.0001868,5.19E-05
2484,3,19,30,1000,99.207,0.001582519,0.000139262,2,0,5.06E-05,0.003456221,42.3676,66.5201,4.9231,35,0.0011141,9,0.000113941,0.00022788
2487,3,20,8,200,65.9718,0.000528095,0.000290452,7,0,0.000105619,0.003247782,55.4754,65.9187,3.5447,12,0.001241,4,0,0
2499,3,20,20,400,119.1078,0.00285694,4.74E-05,3,1.19E-05,0.000651999,0.003805301,25.8125,56.3614,5.0966,23,0.00042676,5,0,0
2520,3,24,14,300,91.221,0.001176598,0.000199117,2,0.000144812,0.000199117,0.002606618,34.9371,78.1944,6.1667,15,0.00072406,5,0,0
2543,3,17,6,450,146.9388,0.006065574,0.00010929,3,0.001530055,0.001448087,0.00273224,44.4848,74.44,8.03,15,0.00081967,3,0,0
2563,3,21,4,100,59.3184,0.000482406,0.000241203,0,0,9.93E-05,0.002482974,60.5747,81.0743,4.2229,16,0.00035471,4,0,0
2581,3,34,8,200,58.9332,0.000977691,0.000199982,5,0.000155542,8.89E-05,0.001577638,21.7714,84.507,6.507,15,0.00093325,6,0,0.0001111
2590,3,35,4,150,47.6058,0.000516085,0.000215035,2,0,0,0.002515913,69.5172,67.0769,3.4103,16,0.0010107,6,0,0
2626,3,29,10,366,72.7032,0.000828659,0.000191229,4,0,0.000127486,0.002507224,57.6752,64.7458,5.322,9,0.0016786,5,0,0
2646,3,22,4,400,158.3544,0.012498858,0.000365597,2,0,0.000365597,0.003233251,41.6596,65.4134,5.7668,23,0.0012682,6,0,0
2709,3,16,12,650,73.677,0.001172241,0.000260498,3,0,0.000182349,0.002813379,40.0748,70.8889,4.9259,15,0.0012764,2,0,0.00067729
2712,3,21,2,200,72.5712,0.000814402,0.000171453,4,0.000107158,0.000107158,0.003514788,49.1534,62.9268,3.7561,13,0.00092156,4,0,0
2717,3,22,20,500,110.5272,0.001696517,0.000107375,2,1.07E-05,0.00046171,0.003017223,41.9857,73.3808,6.3559,17,0.0012133,6,0,0
2721,3,21,20,100,88.0062,0.001717493,0.000251341,1,0,0.00016756,0.003518767,82.5817,60.1905,4.3452,38,0.0013405,6,0,0
2748,3,25,14,500,104.1798,0.004128264,0.000408026,3,4.80E-05,3.60E-05,0.003360215,37.4337,67.7571,4.7714,24,0.0012961,4,0,0
2754,3,26,12,800,64.548,0.00170409,0.000225541,0,0.000563853,0.000338312,0.002455894,42.3385,75.5102,4.3316,22,0.00086457,6,0,0
2756,3,27,20,700,52.869,0.000342091,0.000159642,3,0,0.000296479,0.002303412,38.48,91.2871,4.2574,14,0.00057015,7,0,6.84E-05
2759,3,22,16,800,85.2612,0.001956197,0.000334225,2,0,0.000176942,0.0028704,61.9931,77.9315,5.4692,33,0.00096335,10,0,0
2813,3,18,6,200,52.9224,0.000830631,0.000138438,0,0,5.93E-05,0.002491892,46.4,71.9683,3.7302,12,0.00088996,5,0,0
2820,3,18,20,600,79.6956,0.001145057,0.000158359,2,2.44E-05,0.000255811,0.002704283,64.4163,73.7658,5.2838,17,0.0016932,8,7.31E-05,0.00054817
2829,3,16,28,3,69.5748,0.001016455,0.000370707,3,0,0.000239166,0.003623362,57.3775,69.4389,3.3234,18,0.00055008,7,0,0.00049029
2851,3,17,14,360,112.1214,0.000790701,0.000177908,8,9.88E-06,0.000148257,0.003172689,43.1125,69.8193,6.7445,28,0.001107,8,0.000256978,0.00064244
2881,3,32,12,200,52.3182,0.001140934,0.000406095,4,0.000154703,0.000174041,0.002281869,46.7692,88.339,3.9237,16,0.00073484,6,0,5.80E-05
2885,3,17,8,125,87.4092,0.000751315,0.000187829,4,0,0.000532181,0.003130478,45.2121,84.76,4.96,9,0.00081392,3,0,0
2895,3,26,10,1000,72.9042,0.003288512,0.000133976,2,0.000109617,0.000146156,0.00261863,51.0467,78.9023,4.1349,17,0.00064552,6,0,0
2904,3,22,20,800,77.5146,0.001677363,0.000352489,5,4.86E-05,0.000449728,0.002977927,34.6066,80.1633,4.4245,15,0.00069282,5,0.000109393,6.08E-05
2913,3,29,6,1000,38.7666,0.000699612,0.000156384,4,8.23E-05,0.00011523,0.002205834,103.4157,111.8358,3.0634,15,0.00067492,7,0,0
2953,3,17,24,600,69.7362,0.001258054,0.000317453,6,8.23E-05,5.88E-05,0.002727743,37.4892,78.9655,4.4181,17,0.00087006,6,8.23E-05,5.88E-05
2955,3,19,14,90,109.4916,0.003018899,4.06E-05,0,0,0.000148914,0.001719283,30.6349,82.2362,10.3465,11,0.0010695,6,0,0
2958,3,16,6,200,91.3188,0.000896803,0.000129971,5,2.60E-05,0.000662854,0.002664414,34.549,74.6732,6.3512,27,0.0012867,7,0.000194957,0.00027294
3025,3,28,8,320,56.9916,0.000844194,0.000488744,6,4.44E-05,0.000133294,0.002873223,36.9948,74.1031,3.433,12,0.00078495,4,0,0
3033,3,25,8,400,48.4512,0.001005562,0.000173801,4,0,0.000322773,0.002433211,46.7282,82.5714,3.5255,23,0.00062072,6,0,6.21E-05
3049,3,19,20,750,100.1742,0.000565694,0.000110679,2,2.46E-05,0.001020709,0.003283487,56.9023,65.8427,5.5618,24,0.0010945,7,0,0
